stock_code,description,units_sold,units_returned,gross_sales,returns_value,net_revenue
22485,SET OF 2 WOODEN MARKET CRATES,1101.0,13.0,14677.84,165.75,14512.09
22606,WOODEN SKITTLES GARDEN SET,1069.0,34.0,14881.94,430.7,14451.24
84050,PINK HEART SHAPE EGG FRYING PAN,9853.0,66.0,14525.0,107.3,14417.7
21912,VINTAGE SNAKES & LADDERS,3734.0,76.0,14651.33,285.0,14366.33
21672,WHITE SPOT RED CERAMIC DRAWER KNOB,11120.0,62.0,14411.13,81.3,14329.83
20748,KENSINGTON COFFEE SET,1600.0,0.0,14266.98,0.0,14266.98
21169,YOU'RE CONFUSING ME METAL SIGN,8856.0,33.0,14262.61,54.57,14208.04
22179,SET 10 NIGHT OWL LIGHTS,2023.0,35.0,14418.61,217.85,14200.76
85232B,SET/3 RUSSIAN DOLL STACKING TINS,3086.0,305.0,15587.0,1502.75,14084.25
23200,JUMBO BAG PEARS,7067.0,134.0,14188.96,243.63,13945.33
22627,MINT KITCHEN SCALES,1600.0,16.0,14016.8,125.71,13891.09
84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,10405.0,219.0,14076.34,251.39,13824.95
21668,RED STRIPE CERAMIC DRAWER KNOB,10357.0,87.0,13912.17,106.42,13805.75
22295,HEART FILIGREE DOVE LARGE,8411.0,48.0,13873.54,79.2,13794.34
21257,VICTORIAN SEWING BOX MEDIUM,1549.0,27.0,13968.48,205.3,13763.18
22444,GROW YOUR OWN PLANT IN A CAN,10132.0,114.0,13856.6,142.5,13714.1
21669,BLUE STRIPE CERAMIC DRAWER KNOB,10578.0,106.0,13839.18,147.32,13691.86
22333,RETROSPOT PARTY BAG + STICKER SET,10030.0,1326.0,15639.65,1947.9,13691.75
21259,VICTORIAN SEWING BOX SMALL,2293.0,27.0,13843.92,155.65,13688.27
22621,TRADITIONAL KNITTING NANCY,8726.0,85.0,13784.32,114.05,13670.27
23077,DOUGHNUT LIP GLOSS,10395.0,60.0,13695.77,75.0,13620.77
22191,IVORY WALL CLOCK,1967.0,350.0,16216.05,2703.85,13512.2
21888,BINGO SET,3520.0,97.0,13862.17,363.75,13498.42
22109,FULL ENGLISH BREAKFAST PLATE,3338.0,78.0,13750.11,271.26,13478.85
23343,JUMBO BAG VINTAGE CHRISTMAS,6078.0,271.0,13972.71,505.68,13467.03
21390,FILIGRIS HEART WITH BUTTERFLY,10937.0,75.0,13552.97,93.75,13459.22
47556B,TEA TIME TEA TOWELS,5205.0,156.0,13714.66,402.6,13312.06
23356,LOVE HOT WATER BOTTLE,2359.0,9.0,13334.32,53.55,13280.77
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2841.0,8.0,13269.49,29.64,13239.85
22150,3 STRIPEY MICE FELTCRAFT,7815.0,764.0,14486.55,1264.8,13221.75
35400,WOODEN BOX ADVENT CALENDAR,1435.0,91.0,13999.1,779.45,13219.65
21539,RETRO SPOTS BUTTER DISH,2723.0,70.0,13551.64,334.31,13217.33
15044A,PINK PAPER PARASOL,4964.0,3.0,13210.85,8.05,13202.8
22667,RECIPE BOX RETROSPOT,4845.0,138.0,13586.35,393.5,13192.85
21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,10050.0,103.0,13272.39,143.95,13128.44
22271,FELTCRAFT DOLL ROSIE,4866.0,304.0,13921.73,839.2,13082.53
22636,CHILDS BREAKFAST SET CIRCUS PARADE,1618.0,45.0,13437.03,375.7,13061.33
21098,CHRISTMAS TOILET ROLL,8537.0,219.0,13263.93,246.39,13017.54
21380,WOODEN HAPPY BIRTHDAY GARLAND,5031.0,582.0,14593.32,1601.7,12991.62
22207,FRYING PAN UNION FLAG,3103.0,85.0,13298.57,324.75,12973.82
23108,SET OF 10 LED DOLLY LIGHTS,2219.0,64.0,13290.52,317.6,12972.92
20676,RED SPOTTY BOWL,10475.0,137.0,13105.7,156.81,12948.89
21935,SUKI  SHOULDER BAG,7127.0,131.0,13103.21,196.15,12907.06
22088,PAPER BUNTING COLOURED LACE,4399.0,75.0,13076.88,198.05,12878.83
22584,PACK OF 6 PANNETONE GIFT BOXES,5222.0,197.0,13287.78,425.85,12861.93
22553,PLASTERS IN TIN SKULLS,7794.0,96.0,13013.15,158.4,12854.75
22236,CAKE STAND 3 TIER MAGIC GARDEN,1127.0,95.0,13965.52,1121.25,12844.27
84988,SET OF 72 PINK HEART PAPER DOILIES,8305.0,64.0,12913.24,91.27,12821.97
22846,"BREAD BIN, DINER STYLE, RED",825.0,28.0,13264.82,450.6,12814.22
22580,ADVENT CALENDAR GINGHAM SACK,2322.0,64.0,13141.08,331.8,12809.28
22804,PINK HANGING HEART T-LIGHT HOLDER,5261.0,504.0,14075.8,1294.8,12781.0
21871,SAVE THE PLANET MUG,11492.0,806.0,13654.89,892.19,12762.7
21704,BAG 250g SWIRLY MARBLES,17175.0,702.0,13235.16,512.07,12723.09
22766,PHOTO FRAME CORNICE,4367.0,63.0,12864.25,185.85,12678.4
23207,LUNCH BAG ALPHABET DESIGN,7830.0,448.0,13325.55,659.6,12665.95
21906,PHARMACIE FIRST AID TIN,1786.0,39.0,12879.46,263.25,12616.21
22464,HANGING METAL HEART LANTERN,7847.0,250.0,12985.31,378.9,12606.41
22646,CERAMIC STRAWBERRY CAKE MONEY BANK,8913.0,109.0,12654.71,155.0,12499.71
22947,WOODEN ADVENT CALENDAR RED,1011.0,15.0,12704.15,221.27,12482.88
62018,SOMBRERO,9567.0,0.0,12450.85,0.0,12450.85
22616,PACK OF 12 LONDON TISSUES,39147.0,72.0,12460.16,22.08,12438.08
22198,"POPCORN HOLDER , LARGE",7331.0,214.0,12759.61,347.3,12412.31
22303,COFFEE MUG APPLES DESIGN,5439.0,139.0,12701.63,336.45,12365.18
75049L,LARGE CIRCULAR MIRROR MOBILE,13968.0,903.0,13153.8,808.75,12345.05
22144,CHRISTMAS CRAFT LITTLE FRIENDS,5134.0,47.0,12382.47,98.7,12283.77
22631,CIRCUS PARADE LUNCHBOX,6272.0,36.0,12241.85,70.2,12171.65
22082,RIBBON REEL STRIPES DESIGN,7267.0,31.0,12192.05,51.15,12140.9
21124,SET/10 BLUE SPOTTY PARTY CANDLES,10029.0,49.0,12172.79,61.25,12111.54
21671,RED SPOT CERAMIC DRAWER KNOB,9488.0,170.0,12339.32,237.31,12102.01
22623,BOX OF VINTAGE JIGSAW BLOCKS,2312.0,79.0,12432.28,355.05,12077.23
23174,REGENCY SUGAR BOWL GREEN,3055.0,88.0,12342.43,345.2,11997.23
21670,BLUE SPOT CERAMIC DRAWER KNOB,8845.0,72.0,12074.4,100.0,11974.4
22301,COFFEE MUG CAT + BIRD DESIGN,5009.0,76.0,12124.78,192.0,11932.78
84212,"ASSORTED FLOWER COLOUR ""LEIS""",24794.0,72.0,11961.49,46.8,11914.69
21937,STRAWBERRY   PICNIC BAG,4100.0,58.0,12038.82,169.1,11869.72
22192,BLUE DINER WALL CLOCK,1426.0,31.0,12104.8,252.45,11852.35
21242,RED SPOTTY PLATE,7085.0,42.0,11917.73,70.98,11846.75
84987,SET OF 36 TEATIME PAPER DOILIES,8138.0,70.0,11864.15,97.7,11766.45
22729,ALARM CLOCK BAKELIKE ORANGE,2999.0,35.0,11864.0,130.89,11733.11
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",7678.0,86.0,11860.25,141.9,11718.35
15056P,EDWARDIAN PARASOL PINK,2519.0,313.0,12806.76,1091.05,11715.71
22488,NATURAL SLATE RECTANGLE CHALKBOARD,6905.0,49.0,11788.06,80.85,11707.21
22750,FELTCRAFT PRINCESS LOLA DOLL,3125.0,10.0,11697.6,37.5,11660.1
47567B,TEA TIME KITCHEN APRON,2169.0,13.0,11721.99,76.05,11645.94
79323W,WHITE CHERRY LIGHTS,3004.0,1088.0,18048.72,6421.1,11627.62
21428,SET3 BOOK BOX GREEN GINGHAM FLOWER,2883.0,42.0,11762.93,166.0,11596.93
20969,RED FLORAL FELTCRAFT SHOULDER BAG,3237.0,145.0,12066.52,491.91,11574.61
23300,GARDENERS KNEELING PAD CUP OF TEA,6809.0,152.0,11785.99,231.6,11554.39
21326,AGED GLASS SILVER T-LIGHT HOLDER,17770.0,102.0,11593.86,66.3,11527.56
22791,T-LIGHT GLASS FLUTED ANTIQUE,9458.0,190.0,11728.69,209.0,11519.69
22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,2381.0,39.0,11696.64,190.25,11506.39
21787,RAIN PONCHO WITH RED SPOTS,15135.0,528.0,11926.08,420.0,11506.08
85042,ANTIQUE LILY FAIRY LIGHTS,2685.0,168.0,12234.56,757.4,11477.16
22508,DOORSTOP RETROSPOT HEART,2880.0,26.0,11561.95,97.5,11464.45
21154,RED SPOTTY OVEN GLOVE,8095.0,223.0,11694.95,240.75,11454.2
82001S,VINYL RECORD FRAME SILVER,3051.0,11.0,11464.38,40.53,11423.85
22838,"CAKE TIN, 3 TIER RED/IVORY",922.0,137.0,13220.86,1801.75,11419.11
22663,JUMBO BAG DOLLY GIRL DESIGN,5764.0,34.0,11465.29,66.3,11398.99
22740,POLKADOT PENS,13345.0,0.0,11395.31,0.0,11395.31
21260,FIRST AID TIN,3512.0,61.0,11564.43,197.25,11367.18
23581,JUMBO BAG PAISLEY PARK,5020.0,122.0,11581.83,224.76,11357.07
22844,VINTAGE DOG FOOD CONTAINER,1227.0,29.0,11593.28,236.3,11356.98
22637,PIGGY BANK RETROSPOT,4478.0,69.0,11492.82,171.9,11320.92
22151,PLACE SETTING WHITE HEART,27562.0,915.0,11609.19,332.46,11276.73
21172,PARTY METAL SIGN,7685.0,77.0,11382.16,110.85,11271.31
21429,RED GINGHAM ROSE JEWELLERY BOX,6359.0,70.0,11342.25,120.3,11221.95
22468,BABUSHKA LIGHTS STRING OF 10,1736.0,58.0,11542.6,352.3,11190.3
22649,STRAWBERRY FAIRY CAKE TEAPOT,2302.0,72.0,11541.78,352.9,11188.88
22988,SOLDIERS EGG CUP,9363.0,112.0,11238.45,132.78,11105.67
22417,PACK OF 60 SPACEBOY CAKE CASES,21451.0,114.0,11159.9,62.7,11097.2
22795,SWEETHEART RECIPE BOOK STAND,1597.0,23.0,11175.81,118.95,11056.86
22620,4 TRADITIONAL SPINNING TOPS,8181.0,16.0,11073.45,20.4,11053.05
21922,UNION STRIPE WITH FRINGE  HAMMOCK,1443.0,27.0,11199.18,190.65,11008.53
20975,12 PENCILS SMALL TUBE RED SPOTTY,18099.0,1483.0,11848.71,858.35,10990.36
72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,5785.0,127.0,11184.89,221.6,10963.29
22834,MINI HAND WARMER BABUSHKA DESIGN,6900.0,215.0,11287.63,331.25,10956.38
22968,ROSE COTTAGE KEEPSAKE BOX,1127.0,26.0,11184.82,248.55,10936.27
47599A,PINK PARTY BAGS,5967.0,160.0,11180.57,247.36,10933.21
21868,POTTING SHED TEA MUG,9075.0,207.0,11163.64,250.39,10913.25
20828,GLITTER BUTTERFLY CLIPS,4423.0,30.0,10940.48,76.5,10863.98
22130,PARTY CONE CHRISTMAS DECORATION,9737.0,183.0,10991.21,136.7,10854.51
21907,I'M ON HOLIDAY METAL SIGN,5163.0,21.0,10866.22,44.1,10822.12
21498,RED SPOTS  WRAP,26726.0,100.0,10851.92,42.0,10809.92
37370,RETRO COFFEE MUGS ASSORTED,7145.0,47.0,10821.29,57.42,10763.87
22668,PINK BABY BUNTING,3587.0,67.0,10898.05,177.65,10720.4
22768,FAMILY PHOTO FRAME CORNICE,1158.0,38.0,11064.72,375.2,10689.52
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,8333.0,613.0,11452.64,773.65,10678.99
22812,PACK 3 BOXES CHRISTMAS PANNETONE,4879.0,47.0,10734.43,91.65,10642.78
22694,WICKER STAR,4893.0,180.0,10958.6,348.0,10610.6
21558,SKULL LUNCHBOX WITH CUTLERY,4207.0,109.0,10810.66,232.95,10577.71
22274,FELTCRAFT DOLL EMILY,3773.0,74.0,10770.07,199.1,10570.97
22655,VINTAGE RED KITCHEN CABINET,76.0,12.0,12845.0,2320.5,10524.5
21624,VINTAGE UNION JACK DOORSTOP,1771.0,25.0,10641.15,128.75,10512.4
22348,TEA BAG PLATE RED SPOTTY,12453.0,100.0,10583.12,85.0,10498.12
22595,GINGHAM HEART DECORATION,12535.0,144.0,10544.32,103.68,10440.64
21890,S/6 WOODEN SKITTLES IN COTTON BAG,3489.0,10.0,10451.6,30.2,10421.4
21974,SET OF 36 PAISLEY FLOWER DOILIES,7046.0,140.0,10622.15,201.45,10420.7
22349,DOG BOWL CHASING BALL DESIGN,2571.0,36.0,10551.67,132.12,10419.55
22302,COFFEE MUG PEARS  DESIGN,4926.0,37.0,10492.45,94.35,10398.1
21982,PACK OF 12 SUKI TISSUES,32086.0,37.0,10395.88,10.83,10385.05
21833,CAMOUFLAGE LED TORCH,6239.0,190.0,10681.67,297.5,10384.17
20754,RETROSPOT RED WASHING UP GLOVES,5094.0,33.0,10444.82,66.3,10378.52
22064,PINK DOUGHNUT TRINKET POT,6606.0,137.0,10592.66,221.25,10371.41
21086,SET/6 RED SPOTTY PAPER CUPS,16658.0,792.0,10781.81,422.64,10359.17
23208,LUNCH BAG VINTAGE LEAF DESIGN,6308.0,73.0,10441.91,109.85,10332.06
22174,PHOTO CUBE,5122.0,48.0,10374.33,79.2,10295.13
22418,"PEN, 10 COLOURS - SPACEBOY",12314.0,208.0,10417.73,176.8,10240.93
22089,PAPER BUNTING VINTAGE PAISLEY,3506.0,61.0,10303.35,173.9,10129.45
22120,WELCOME  WOODEN BLOCK LETTERS,1018.0,19.0,10314.19,187.6,10126.59
22748,POPPY'S PLAYHOUSE KITCHEN,4142.0,17.0,10161.4,35.7,10125.7
22966,GINGERBREAD MAN COOKIE CUTTER,8219.0,5.0,10131.26,6.25,10125.01
22380,TOY TIDY SPACEBOY,4964.0,45.0,10217.66,94.5,10123.16
22725,ALARM CLOCK BAKELIKE CHOCOLATE,2518.0,57.0,10324.92,213.75,10111.17
22771,DRAWER KNOB ACRYLIC EDWARDIAN CLEAR,7489.0,30.0,10147.08,37.5,10109.58
22970,LONDON BUS COFFEE MUG,4334.0,16.0,10140.6,33.6,10107.0
21033,JUMBO BAG CHARLIE AND LOLA TOYS,4590.0,11.0,10132.11,31.29,10100.82
21892,TRADITIONAL WOODEN CATCH CUP GAME,7826.0,54.0,10151.28,67.5,10083.78
21531,RETRO SPOT SUGAR JAM BOWL,4073.0,37.0,10174.12,92.55,10081.57
23170,REGENCY TEA PLATE ROSES,6857.0,718.0,11097.25,1046.3,10050.95
20682,RED SPOTTY CHILDS UMBRELLA,3068.0,57.0,10171.31,178.75,9992.56
23582,VINTAGE DOILY JUMBO BAG RED,4802.0,121.0,10206.41,222.68,9983.73
84030E,ENGLISH ROSE HOT WATER BOTTLE,2242.0,13.0,10021.55,55.25,9966.3
21756,BATH BUILDING BLOCK WORD,1612.0,6.0,9944.65,35.7,9908.95
23171,REGENCY TEA PLATE GREEN,6247.0,97.0,10051.99,146.25,9905.74
23076,ICE CREAM SUNDAE LIP GLOSS,8076.0,28.0,9935.76,35.0,9900.76
22131,FOOD CONTAINER SET 3 LOVE HEART,5243.0,16.0,9914.89,29.1,9885.79
22327,ROUND SNACK BOXES SET OF 4 SKULLS,3065.0,22.0,9943.55,64.5,9879.05
22904,CALENDAR PAPER CUT DESIGN,3467.0,322.0,10755.05,885.9,9869.15
84792,ENCHANTED BIRD COATHANGER 5 HOOK,2297.0,69.0,10119.51,270.45,9849.06
84880,WHITE WIRE EGG HOLDER,1729.0,13.0,9894.99,78.9,9816.09
20979,36 PENCILS TUBE RED SPOTTY,8156.0,390.0,10271.81,463.18,9808.63
22645,CERAMIC HEART FAIRY CAKE MONEY BANK,5560.0,87.0,9925.13,125.95,9799.18
22840,ROUND CAKE TIN VINTAGE RED,1323.0,29.0,10023.65,229.55,9794.1
22466,FAIRY TALE COTTAGE NIGHTLIGHT,5312.0,39.0,9857.18,70.95,9786.23
21488,RED WHITE SCARF  HOT WATER BOTTLE,2384.0,0.0,9784.58,0.0,9784.58
20677,PINK SPOTTY BOWL,7774.0,14.0,9798.06,17.31,9780.75
47570B,TEA TIME TABLE CLOTH,981.0,2.0,9791.67,21.3,9770.37
79323P,PINK CHERRY LIGHTS,2281.0,693.0,13787.93,4021.35,9766.58
22745,POPPY'S PLAYHOUSE BEDROOM,3976.0,13.0,9764.64,27.3,9737.34
22300,COFFEE MUG DOG + BALL DESIGN,4116.0,63.0,9891.4,160.65,9730.75
22549,PICTURE DOMINOES,6521.0,1.0,9718.41,1.45,9716.96
22429,ENAMEL MEASURING JUG CREAM,2280.0,42.0,9844.04,178.5,9665.54
22180,RETROSPOT LAMP,975.0,49.0,10103.38,483.2,9620.18
21749,LARGE RED SPOT WINDMILL,5657.0,744.0,10980.98,1381.9,9599.08
79000,MOROCCAN TEA GLASS,11973.0,238.0,9759.91,171.9,9588.01
21781,MA CAMPAGNE CUTLERY BOX,655.0,44.0,10125.72,600.6,9525.12
82552,WASHROOM METAL SIGN,6955.0,7.0,9527.16,8.75,9518.41
35961,FOLKART ZINC HEART CHRISTMAS DEC,11430.0,1.0,9514.78,0.85,9513.93
16014,SMALL CHINESE STYLE SCISSOR,29355.0,0.0,9513.1,0.0,9513.1
85049A,TRADITIONAL CHRISTMAS RIBBONS,6585.0,51.0,9566.02,63.75,9502.27
22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,2955.0,45.0,9589.84,129.95,9459.89
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,2490.0,3.0,9387.29,11.25,9376.04
21716,BOYS VINTAGE TIN SEASIDE BUCKET,3709.0,10.0,9397.07,25.5,9371.57
23175,REGENCY MILK JUG PINK,3160.0,80.0,9587.15,225.5,9361.65
21385,IVORY HANGING DECORATION  HEART,10832.0,6.0,9358.94,5.1,9353.84
85049E,SCANDINAVIAN REDS RIBBONS,6584.0,28.0,9346.72,35.0,9311.72
22978,PANTRY ROLLING PIN,2464.0,75.0,9564.98,272.61,9292.37
21243,PINK POLKADOT PLATE,5636.0,16.0,9287.7,27.04,9260.66
84692,BOX OF 24 COCKTAIL PARASOLS,19085.0,207.0,9336.68,86.94,9249.74
22992,REVOLVER WOODEN RULER,5233.0,716.0,10373.99,1193.4,9180.59
22219,LOVEBIRD HANGING DECORATION WHITE,9771.0,123.0,9270.48,93.89,9176.59
20747,PICCADILLY TEA SET,683.0,4.0,9224.92,55.4,9169.52
22357,KINGS CHOICE BISCUIT TIN,2073.0,48.0,9352.41,198.0,9154.41
21745,GAOLERS KEYS DECORATIVE GARDEN,2699.0,19.0,9201.49,71.25,9130.24
22741,FUNKY DIVA PEN,10652.0,51.0,9173.03,43.35,9129.68
22121,NOEL WOODEN BLOCK LETTERS,1481.0,8.0,9167.61,47.6,9120.01
22195,LARGE HEART MEASURING SPOONS,5127.0,19.0,9144.24,28.35,9115.89
22767,TRIPLE PHOTO FRAME CORNICE,1004.0,40.0,9478.23,398.0,9080.23
22072,TEA CUP AND SAUCER RETRO SPOT,2405.0,49.0,9231.01,183.75,9047.26
21933,PINK VINTAGE PAISLEY PICNIC BAG,4116.0,21.0,9087.63,58.05,9029.58
23080,RED METAL BOX TOP SECRET,1074.0,11.0,9117.62,90.75,9026.87
21041,RED SPOTTY OVEN GLOVE DOUBLE,2666.0,13.0,9049.29,38.35,9010.94
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",4760.0,60.0,9101.96,117.0,8984.96
23319,BOX OF 6 MINI 50'S CRACKERS,3720.0,116.0,9219.53,244.97,8974.56
21777,RECIPE BOX WITH METAL HEART,1126.0,15.0,9075.51,119.25,8956.26
21985,PACK OF 12 HEARTS DESIGN TISSUES,25523.0,108.0,8972.11,31.32,8940.79
22989,SET 2 PANTRY DESIGN TEA TOWELS,2811.0,24.0,8999.27,78.0,8921.27
21658,GLASS  BEURRE DISH,2225.0,90.0,9271.89,351.44,8920.45
21715,GIRLS VINTAGE TIN SEASIDE BUCKET,3553.0,33.0,8987.24,69.75,8917.49
22141,CHRISTMAS CRAFT TREE TOP ANGEL,3663.0,16.0,8895.21,33.6,8861.61
22371,AIRLINE BAG VINTAGE TOKYO 78,1828.0,18.0,8936.8,76.88,8859.92
23439,HAND WARMER RED LOVE HEART,3986.0,0.0,8855.51,0.0,8855.51
22942,CHRISTMAS LIGHTS 10 SANTAS,1221.0,77.0,9466.41,612.85,8853.56
23318,BOX OF 6 MINI VINTAGE CRACKERS,3809.0,168.0,9162.41,368.71,8793.7
22839,"CAKE TIN, 3 TIER MINT/IVORY",579.0,15.0,8971.17,222.05,8749.12
23322,LARGE WHITE HEART OF WICKER,3069.0,63.0,8878.21,169.85,8708.36
84839,SWEETHEART KEY CABINET,1523.0,12.0,8747.05,78.6,8668.45
22895,SET OF 2 TEA TOWELS APPLE AND PEARS,2847.0,6.0,8648.49,17.7,8630.79
21042,RED SPOTTY APRON,1473.0,18.0,8717.31,105.8,8611.51
21980,PACK OF 12 RED SPOTTY TISSUES,31337.0,192.0,8650.14,55.68,8594.46
21735,TWO DOOR CURIO CABINET,853.0,224.0,11112.85,2535.6,8577.25
23534,WALL ART STOP FOR TEA,1387.0,7.0,8608.9,41.65,8567.25
22212,FOUR HOOK  WHITE LOVEBIRDS,4024.0,40.0,8642.3,84.0,8558.3
22110,BIRD HOUSE HOT WATER BOTTLE,2609.0,4.0,8563.76,10.2,8553.56
21186,WHITE DOVE HONEYCOMB PAPER GARLAND,5272.0,10.0,8532.17,14.5,8517.67
84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,3234.0,38.0,8624.1,112.1,8512.0
23078,ICE CREAM PEN LIP GLOSS,6831.0,48.0,8553.34,60.0,8493.34
23493,VINTAGE DOILY TRAVEL SEWING KIT,3964.0,6.0,8497.98,11.4,8486.58
23082,SET 6 PAPER TABLE LANTERN HEARTS,2328.0,28.0,8558.76,103.16,8455.6
21932,SCANDINAVIAN PAISLEY PICNIC BAG,3871.0,34.0,8498.61,58.3,8440.31
72807C,SET/3 VANILLA SCENTED CANDLE IN BOX,2043.0,146.0,9001.15,566.38,8434.77
23535,WALL ART BICYCLE SAFTEY,1324.0,1.0,8440.24,5.95,8434.29
22751,FELTCRAFT PRINCESS OLIVIA DOLL,2264.0,6.0,8445.97,22.5,8423.47
48189,DOORMAT FRIENDSHIP,1321.0,10.0,8470.28,67.5,8402.78
22283,6 EGG HOUSE PAINTED WOOD,1032.0,18.0,8533.09,143.1,8389.99
21135,VICTORIAN  METAL POSTCARD SPRING,5985.0,328.0,8567.24,182.8,8384.44
22354,RETROSPOT PADDED SEAT CUSHION,2228.0,19.0,8454.56,70.89,8383.67
22329,ROUND FOOD CONTAINER S/5 RETROSPOT,5159.0,29.0,8430.45,47.85,8382.6
23321,SMALL WHITE HEART OF WICKER,4716.0,39.0,8438.54,64.35,8374.19
22078,RIBBON REEL LACE DESIGN,3984.0,38.0,8449.94,79.8,8370.14
22079,RIBBON REEL HEARTS DESIGN,5028.0,61.0,8457.84,100.65,8357.19
23256,KIDS CUTLERY SPACEBOY,2113.0,88.0,8667.07,338.0,8329.07
21411,GINGHAM HEART  DOORSTOP RED,2090.0,8.0,8352.94,34.0,8318.94
22215,CAKE STAND WHITE TWO TIER LACE,1085.0,62.0,8809.93,510.0,8299.93
22073,RETRO SPOT STORAGE JAR,2124.0,44.0,8457.89,164.28,8293.61
20974,12 PENCILS SMALL TUBE SKULL,13219.0,612.0,8686.54,397.8,8288.74
21244,BLUE POLKADOT PLATE,5045.0,23.0,8279.07,38.87,8240.2
22628,PICNIC BOXES SET OF 3 RETROSPOT,1744.0,27.0,8367.8,133.65,8234.15
22358,KINGS CHOICE TEA CADDY,2651.0,61.0,8393.61,170.35,8223.26
21934,SKULL SHOULDER BAG,4597.0,61.0,8275.22,100.65,8174.57
21874,GIN AND TONIC MUG,6332.0,29.0,8209.17,36.46,8172.71
22055,MINI CAKE STAND  HANGING STRAWBERY,4925.0,51.0,8179.19,82.95,8096.24
82551,LAUNDRY 15C METAL SIGN,5641.0,6.0,8081.14,7.7,8073.44
84508A,CAMOUFLAGE DESIGN TEDDY,3809.0,10.0,8091.48,21.9,8069.58
21238,RED SPOTTY CUP,9477.0,149.0,8164.0,126.39,8037.61
20829,GLITTER HANGING BUTTERFLY STRING,4820.0,1094.0,9825.02,1801.96,8023.06
20675,BLUE SPOTTY BOWL,6465.0,40.0,8067.83,49.81,8018.02
22689,DOORMAT MERRY CHRISTMAS RED,1092.0,52.0,8366.72,354.0,8012.72
85067,CREAM SWEETHEART WALL CABINET,496.0,11.0,8201.99,202.45,7999.54
22592,CARDHOLDER HOLLY WREATH METAL,1980.0,2.0,7956.84,7.5,7949.34
21115,ROSE CARAVAN DOORSTOP,1247.0,1.0,7955.84,6.75,7949.09
21116,OWL DOORSTOP,1355.0,1.0,7900.01,4.95,7895.06
22350,ILLUSTRATED CAT BOWL,2840.0,2.0,7883.44,5.1,7878.34
22353,LUNCHBOX WITH CUTLERY FAIRY CAKES,3039.0,20.0,7917.89,51.0,7866.89
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,946.0,5.0,7875.33,42.5,7832.83
22738,RIBBON REEL SNOWY VILLAGE,4447.0,140.0,8012.57,207.0,7805.57
21875,KINGS CHOICE MUG,6818.0,71.0,7882.08,81.53,7800.55
21976,PACK OF 60 MUSHROOM CAKE CASES,14570.0,55.0,7792.37,30.25,7762.12
23238,SET OF 4 KNICK KNACK TINS LONDON,1849.0,16.0,7771.61,65.6,7706.01
21110,LARGE CAKE TOWEL PINK SPOTS,1640.0,6.0,7729.37,38.9,7690.47
21588,RETROSPOT GIANT TUBE MATCHES,3351.0,25.0,7748.55,63.75,7684.8
22504,CABIN BAG VINTAGE RETROSPOT,366.0,12.0,7985.03,322.25,7662.78
22813,PACK 3 BOXES BIRD PANNETONE,3945.0,1.0,7663.83,1.95,7661.88
23007,SPACEBOY BABY GIFT SET,498.0,6.0,7741.75,101.7,7640.05
21769,VINTAGE POST OFFICE CABINET,123.0,4.0,7954.87,319.8,7635.07
20717,STRAWBERRY SHOPPER BAG,6296.0,125.0,7767.48,137.25,7630.23
21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,5104.0,603.0,8568.0,949.71,7618.29
84568,GIRLS ALPHABET IRON ON PATCHES,37066.0,865.0,7788.67,181.65,7607.02
23204,CHARLOTTE BAG APPLES DESIGN,7976.0,186.0,7741.94,138.34,7603.6
22165,"DIAMANTE HEART SHAPED WALL MIRROR,",976.0,9.0,7673.73,89.25,7584.48
84968C,SET OF 16 VINTAGE PISTACHIO CUTLERY,637.0,4.0,7629.25,51.0,7578.25
22528,GARDENERS KNEELING PAD,5824.0,45.0,7623.41,56.25,7567.16
22809,SET OF 6 T-LIGHTS SANTA,2568.0,48.0,7664.72,132.0,7532.72
84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3285.0,78.0,7699.25,168.9,7530.35
21870,I CAN ONLY PLEASE ONE PERSON MUG,6083.0,97.0,7627.49,121.25,7506.24
22784,LANTERN CREAM GAZEBO,1551.0,52.0,7727.14,249.0,7478.14
85064,CREAM SWEETHEART LETTER RACK,1595.0,4.0,7493.06,20.2,7472.86
22669,RED BABY BUNTING,2386.0,55.0,7613.94,142.25,7471.69
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",4756.0,57.0,7559.91,94.05,7465.86
22224,WHITE LOVEBIRD LANTERN,2373.0,22.0,7527.94,64.9,7463.04
22796,PHOTO FRAME 3 CLASSIC HANGING,806.0,59.0,8020.45,563.85,7456.6
72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,3765.0,34.0,7523.57,67.03,7456.54
