customer_id,first_purchase_at,last_purchase_at,sales_orders,return_orders,gross_sales,returns_value,net_revenue,recency_days,frequency,monetary,r_score,f_score,m_score,segment
18226,2010-03-05 10:05:00,2011-10-26 13:36:00,26,12,11878.88,130.3,11748.58,44,26,11748.58,4,5,5,高价值活跃
15465,2009-12-10 09:42:00,2011-11-20 10:11:00,32,7,12100.4,429.5,11670.9,19,32,11670.9,5,5,5,高价值活跃
14505,2009-12-09 14:48:00,2011-11-22 15:45:00,19,8,11879.08,283.04,11596.04,17,19,11596.04,5,5,5,高价值活跃
17364,2009-12-07 15:28:00,2011-12-09 09:00:00,28,3,11972.92,385.87,11587.05,0,28,11587.05,5,5,5,高价值活跃
14739,2009-12-02 13:23:00,2011-12-05 16:54:00,25,3,11573.62,17.93,11555.69,4,25,11555.69,5,5,5,高价值活跃
12705,2010-06-24 09:51:00,2011-11-24 13:17:00,14,8,11762.1,208.1,11554.0,15,14,11554.0,5,5,5,高价值活跃
15023,2010-02-03 15:45:00,2011-12-06 17:23:00,20,3,11578.65,78.49,11500.16,3,20,11500.16,5,5,5,高价值活跃
13050,2009-12-15 15:06:00,2011-11-25 09:18:00,35,22,11986.52,522.09,11464.43,14,35,11464.43,5,5,5,高价值活跃
12567,2010-02-11 10:30:00,2011-11-17 11:02:00,15,2,11767.48,316.04,11451.44,22,15,11451.44,4,5,5,高价值活跃
15218,2010-01-26 11:33:00,2011-11-29 11:48:00,22,3,11468.83,60.57,11408.26,10,22,11408.26,5,5,5,高价值活跃
14016,2010-01-08 14:12:00,2011-07-01 11:29:00,11,2,11403.41,23.7,11379.71,161,11,11379.71,3,5,5,忠诚客户
12683,2009-12-13 15:01:00,2011-12-05 16:31:00,21,6,11633.7,278.18,11355.52,4,21,11355.52,5,5,5,高价值活跃
12668,2010-01-31 15:45:00,2011-11-28 10:56:00,10,2,11383.03,63.97,11319.06,11,10,11319.06,5,5,5,高价值活跃
13418,2009-12-11 12:51:00,2011-11-28 10:23:00,31,6,11559.66,317.44,11242.22,11,31,11242.22,5,5,5,高价值活跃
13576,2009-12-08 15:12:00,2011-11-29 15:34:00,28,4,11202.59,35.59,11167.0,10,28,11167.0,5,5,5,高价值活跃
13004,2009-12-15 09:44:00,2011-11-28 11:27:00,36,10,11650.85,506.86,11143.99,11,36,11143.99,5,5,5,高价值活跃
15874,2010-01-07 13:56:00,2011-10-07 12:31:00,21,4,11284.76,149.76,11135.0,63,21,11135.0,3,5,5,忠诚客户
14134,2009-12-10 09:25:00,2010-11-22 12:26:00,15,0,11123.35,0.0,11123.35,382,15,11123.35,2,5,5,高价值流失风险
13102,2010-05-06 13:12:00,2011-12-08 12:52:00,37,5,11380.1,256.8,11123.3,1,37,11123.3,5,5,5,高价值活跃
14426,2010-03-04 14:36:00,2011-11-16 12:25:00,17,10,11727.94,623.97,11103.97,23,17,11103.97,4,5,5,高价值活跃
12524,2010-02-08 14:41:00,2011-11-30 15:31:00,17,1,11126.11,34.75,11091.36,9,17,11091.36,5,5,5,高价值活跃
13013,2009-12-14 10:34:00,2011-12-08 15:01:00,29,2,11097.43,23.95,11073.48,1,29,11073.48,5,5,5,高价值活跃
18052,2010-05-24 11:11:00,2010-05-24 11:11:00,1,0,10877.18,0.0,10877.18,564,1,10877.18,1,1,5,沉睡/低频
15555,2009-12-06 11:58:00,2011-11-27 16:19:00,36,10,11243.91,368.27,10875.64,12,36,10875.64,5,5,5,高价值活跃
16985,2009-12-10 13:34:00,2011-11-22 13:33:00,23,3,10923.16,377.4,10545.76,17,23,10545.76,5,5,5,高价值活跃
15032,2009-12-10 15:27:00,2011-03-28 15:03:00,8,2,11010.05,495.0,10515.05,256,8,10515.05,2,4,5,高价值流失风险
16033,2010-08-11 16:44:00,2011-12-04 12:44:00,27,9,10608.81,143.74,10465.07,5,27,10465.07,5,5,5,高价值活跃
13324,2010-05-25 10:23:00,2011-11-03 16:28:00,18,5,10513.47,92.1,10421.37,36,18,10421.37,4,5,5,高价值活跃
15290,2010-02-24 10:15:00,2011-12-05 11:39:00,26,4,10496.28,140.7,10355.58,4,26,10355.58,5,5,5,高价值活跃
12431,2010-01-15 09:04:00,2011-11-04 11:55:00,27,6,10432.22,138.56,10293.66,35,27,10293.66,4,5,5,高价值活跃
16168,2009-12-03 12:38:00,2011-11-29 12:45:00,66,7,10360.67,97.39,10263.28,10,66,10263.28,5,5,5,高价值活跃
15296,2010-01-21 13:48:00,2011-10-20 11:47:00,12,8,10323.03,118.9,10204.13,50,12,10204.13,4,5,5,高价值活跃
17160,2009-12-04 10:57:00,2011-11-08 14:05:00,17,1,10209.16,7.8,10201.36,31,17,10201.36,4,5,5,高价值活跃
14422,2009-12-17 12:12:00,2011-12-09 11:26:00,19,2,10271.52,70.6,10200.92,0,19,10200.92,5,5,5,高价值活跃
16984,2010-03-07 15:34:00,2011-09-12 13:43:00,9,10,10350.53,155.38,10195.15,88,9,10195.15,3,5,5,忠诚客户
17448,2010-03-04 17:29:00,2010-07-30 14:07:00,46,8,14523.67,4361.29,10162.38,497,46,10162.38,1,5,5,高价值流失风险
18229,2009-12-03 14:42:00,2011-11-28 09:48:00,28,0,10150.51,0.0,10150.51,11,28,10150.51,5,5,5,高价值活跃
16327,2009-12-14 13:06:00,2011-11-25 13:23:00,16,4,10159.64,25.82,10133.82,14,16,10133.82,5,5,5,高价值活跃
15719,2009-12-01 12:47:00,2011-11-07 12:29:00,31,8,10195.97,77.1,10118.87,32,31,10118.87,4,5,5,高价值活跃
18055,2010-10-22 13:27:00,2011-12-02 14:25:00,14,1,10142.64,32.05,10110.59,7,14,10110.59,5,5,5,高价值活跃
15547,2009-12-06 13:40:00,2011-12-02 12:52:00,26,2,10057.05,13.5,10043.55,7,26,10043.55,5,5,5,高价值活跃
13985,2010-02-09 13:56:00,2011-12-05 17:06:00,22,2,10020.86,38.55,9982.31,4,22,9982.31,5,5,5,高价值活跃
14796,2009-12-14 15:06:00,2011-12-08 15:31:00,27,12,10169.33,196.57,9972.76,1,27,9972.76,5,5,5,高价值活跃
16182,2010-03-09 09:34:00,2011-09-28 13:23:00,9,0,9971.65,0.0,9971.65,72,9,9971.65,3,5,5,忠诚客户
14101,2010-03-28 13:36:00,2011-09-27 12:28:00,13,1,9961.93,19.8,9942.13,73,13,9942.13,3,5,5,忠诚客户
13680,2009-12-04 14:14:00,2011-12-08 13:47:00,12,1,11419.67,1520.11,9899.56,1,12,9899.56,5,5,5,高价值活跃
16131,2009-12-02 10:09:00,2011-10-19 11:53:00,12,3,9957.42,91.15,9866.27,51,12,9866.27,4,5,5,高价值活跃
12590,2011-05-12 14:46:00,2011-05-12 14:52:00,2,3,9864.26,10.78,9853.48,211,2,9853.48,2,2,5,沉睡/低频
14755,2009-12-03 16:51:00,2011-11-30 11:24:00,25,5,9972.55,121.1,9851.45,9,25,9851.45,5,5,5,高价值活跃
13941,2009-12-16 16:10:00,2011-11-18 09:43:00,15,2,10027.18,200.55,9826.63,21,15,9826.63,4,5,5,高价值活跃
12490,2009-12-01 12:52:00,2011-12-04 16:07:00,21,1,9823.64,5.0,9818.64,5,21,9818.64,5,5,5,高价值活跃
14828,2009-12-07 11:19:00,2011-05-27 10:16:00,13,1,9839.46,36.0,9803.46,196,13,9803.46,2,5,5,高价值流失风险
16353,2009-12-07 13:55:00,2011-12-06 12:23:00,38,3,9795.46,13.53,9781.93,3,38,9781.93,5,5,5,高价值活跃
12758,2009-12-01 14:40:00,2011-08-15 10:22:00,7,1,9903.24,124.24,9779.0,116,7,9779.0,3,4,5,忠诚客户
17306,2010-11-01 11:38:00,2011-11-29 12:14:00,21,2,9782.35,30.58,9751.77,10,21,9751.77,5,5,5,高价值活跃
13018,2010-03-01 12:34:00,2011-11-23 13:28:00,35,2,9763.16,20.35,9742.81,16,35,9742.81,5,5,5,高价值活跃
18260,2009-12-15 13:50:00,2011-06-20 12:37:00,23,9,9947.26,210.16,9737.1,172,23,9737.1,3,5,5,忠诚客户
15694,2009-12-07 15:43:00,2011-12-09 09:44:00,24,5,9978.48,244.35,9734.13,0,24,9734.13,5,5,5,高价值活跃
14085,2009-12-08 13:41:00,2011-12-07 13:46:00,33,1,9720.67,12.75,9707.92,2,33,9707.92,5,5,5,高价值活跃
14329,2009-12-16 15:31:00,2011-11-22 15:50:00,15,13,9887.62,191.7,9695.92,17,15,9695.92,5,5,5,高价值活跃
14944,2010-02-17 08:47:00,2011-11-10 09:10:00,19,5,9784.67,109.75,9674.92,29,19,9674.92,4,5,5,高价值活跃
15805,2009-12-10 12:57:00,2011-11-16 16:32:00,30,10,10148.93,480.31,9668.62,23,30,9668.62,4,5,5,高价值活跃
16701,2009-12-01 19:19:00,2011-12-01 11:10:00,26,8,9916.73,302.14,9614.59,8,26,9614.59,5,5,5,高价值活跃
17049,2010-03-04 10:23:00,2011-12-07 10:48:00,19,6,9942.53,353.7,9588.83,2,19,9588.83,5,5,5,高价值活跃
16782,2009-12-09 11:58:00,2011-11-29 13:20:00,38,12,9636.12,83.5,9552.62,10,38,9552.62,5,5,5,高价值活跃
14091,2010-01-10 13:41:00,2010-02-23 15:17:00,2,0,9530.08,0.0,9530.08,654,2,9530.08,1,2,5,沉睡/低频
12839,2009-12-07 09:18:00,2011-12-07 12:33:00,26,5,9669.12,143.9,9525.22,2,26,9525.22,5,5,5,高价值活跃
17315,2010-09-27 12:45:00,2011-12-08 12:15:00,43,6,9599.58,92.05,9507.53,1,43,9507.53,5,5,5,高价值活跃
12539,2009-12-23 13:00:00,2011-11-17 13:30:00,7,1,11214.75,1715.85,9498.9,22,7,9498.9,4,4,5,高价值活跃
14439,2010-01-21 14:01:00,2011-01-24 11:39:00,5,0,9443.04,0.0,9443.04,319,5,9443.04,2,4,5,高价值流失风险
13999,2009-12-05 12:42:00,2011-11-29 13:40:00,29,7,9502.26,64.25,9438.01,10,29,9438.01,5,5,5,高价值活跃
13599,2009-12-01 12:30:00,2011-12-08 16:10:00,33,19,9811.04,377.29,9433.75,1,33,9433.75,5,5,5,高价值活跃
13735,2009-12-13 13:31:00,2011-11-15 11:14:00,13,9,9762.77,340.41,9422.36,24,13,9422.36,4,5,5,高价值活跃
18109,2010-07-01 12:13:00,2011-12-08 11:36:00,38,7,9555.71,139.3,9416.41,1,38,9416.41,5,5,5,高价值活跃
15727,2010-01-24 12:12:00,2011-11-23 12:36:00,15,0,9371.71,0.0,9371.71,16,15,9371.71,5,5,5,高价值活跃
17811,2010-09-20 11:24:00,2011-12-05 13:46:00,47,13,9519.8,161.27,9358.53,4,47,9358.53,5,5,5,高价值活跃
14045,2010-01-08 10:08:00,2011-08-22 15:27:00,16,3,10986.63,1652.4,9334.23,109,16,9334.23,3,5,5,忠诚客户
15981,2010-03-29 10:07:00,2011-11-15 08:00:00,21,6,9362.77,94.7,9268.07,24,21,9268.07,4,5,5,高价值活跃
17809,2009-12-02 14:52:00,2011-11-23 12:59:00,20,4,10085.89,838.54,9247.35,16,20,9247.35,5,5,5,高价值活跃
17504,2010-02-08 09:22:00,2011-05-17 12:59:00,18,1,9490.17,251.75,9238.42,206,18,9238.42,2,5,5,高价值流失风险
13267,2009-12-07 16:56:00,2011-12-07 11:12:00,36,14,9429.81,232.15,9197.66,2,36,9197.66,5,5,5,高价值活跃
17230,2009-12-08 13:41:00,2011-03-20 16:12:00,18,5,9388.49,229.04,9159.45,264,18,9159.45,2,5,5,高价值流失风险
15249,2010-03-26 14:51:00,2011-11-08 11:45:00,18,3,9266.0,118.85,9147.15,31,18,9147.15,4,5,5,高价值活跃
14367,2011-03-08 14:12:00,2011-12-01 13:19:00,16,3,9227.82,93.7,9134.12,8,16,9134.12,5,5,5,高价值活跃
13162,2009-12-04 13:59:00,2011-08-09 15:59:00,16,3,9275.49,158.55,9116.94,122,16,9116.94,3,5,5,忠诚客户
16709,2009-12-09 13:16:00,2011-09-16 10:56:00,14,0,9056.01,0.0,9056.01,84,14,9056.01,3,5,5,忠诚客户
15939,2010-11-30 12:07:00,2011-09-11 11:30:00,16,1,9060.39,12.75,9047.64,89,16,9047.64,3,5,5,忠诚客户
13327,2009-12-18 15:35:00,2011-11-01 10:21:00,20,2,9134.48,138.45,8996.03,38,20,8996.03,4,5,5,高价值活跃
17757,2010-01-13 15:56:00,2011-12-08 15:31:00,56,4,9074.05,79.61,8994.44,1,56,8994.44,5,5,5,高价值活跃
15150,2010-06-14 12:01:00,2011-11-22 12:52:00,13,1,8977.94,10.5,8967.44,17,13,8967.44,5,5,5,高价值活跃
17068,2010-03-28 14:26:00,2011-11-27 13:14:00,47,2,8987.68,34.65,8953.03,12,47,8953.03,5,5,5,高价值活跃
14292,2010-03-19 11:10:00,2011-12-02 11:50:00,16,11,9226.25,338.35,8887.9,7,16,8887.9,5,5,5,高价值活跃
14060,2010-03-11 09:47:00,2011-12-05 12:29:00,30,2,8898.24,15.94,8882.3,4,30,8882.3,5,5,5,高价值活跃
12766,2010-10-28 09:29:00,2011-12-06 08:46:00,9,2,8918.99,41.85,8877.14,3,9,8877.14,5,5,5,高价值活跃
14709,2009-12-05 15:26:00,2011-11-24 15:41:00,25,2,8886.33,19.85,8866.48,15,25,8866.48,5,5,5,高价值活跃
15903,2010-01-14 10:57:00,2011-11-30 08:08:00,12,3,8939.84,80.02,8859.82,9,12,8859.82,5,5,5,高价值活跃
15867,2009-12-14 15:16:00,2011-12-04 13:32:00,31,4,8923.3,89.1,8834.2,5,31,8834.2,5,5,5,高价值活跃
14135,2009-12-02 08:58:00,2011-12-08 11:38:00,24,1,8839.67,38.87,8800.8,1,24,8800.8,5,5,5,高价值活跃
13555,2010-01-19 13:20:00,2011-09-27 12:36:00,13,3,8891.84,92.85,8798.99,73,13,8798.99,3,5,5,忠诚客户
12747,2009-12-07 13:23:00,2011-12-07 14:34:00,26,6,8898.48,111.95,8786.53,2,26,8786.53,5,5,5,高价值活跃
16532,2010-03-29 10:26:00,2011-11-22 11:08:00,5,0,8756.64,0.0,8756.64,17,5,8756.64,5,4,5,高价值活跃
16700,2009-12-02 10:51:00,2011-12-01 11:00:00,25,6,8830.77,83.65,8747.12,8,25,8747.12,5,5,5,高价值活跃
15260,2009-12-06 11:45:00,2011-08-31 13:55:00,25,5,8767.73,89.85,8677.88,100,25,8677.88,3,5,5,忠诚客户
16186,2009-12-09 15:36:00,2011-11-17 12:43:00,26,4,8718.43,42.2,8676.23,22,26,8676.23,4,5,5,高价值活跃
13263,2010-10-22 17:07:00,2011-12-08 13:59:00,39,0,8676.2,0.0,8676.2,1,39,8676.2,5,5,5,高价值活跃
15570,2010-03-28 14:04:00,2011-12-02 14:47:00,25,2,8736.49,64.05,8672.44,7,25,8672.44,5,5,5,高价值活跃
12359,2009-12-05 13:32:00,2011-10-13 12:47:00,10,4,8873.39,221.05,8652.34,57,10,8652.34,4,5,5,高价值活跃
15497,2009-12-18 15:08:00,2011-11-22 11:51:00,9,2,8657.39,13.93,8643.46,17,9,8643.46,5,5,5,高价值活跃
12957,2009-12-11 12:01:00,2011-11-30 09:53:00,13,8,8706.97,78.55,8628.42,9,13,8628.42,5,5,5,高价值活跃
13756,2009-12-15 15:18:00,2011-12-07 16:44:00,23,2,8655.95,60.3,8595.65,2,23,8595.65,5,5,5,高价值活跃
16550,2009-12-02 11:24:00,2011-08-23 11:12:00,18,11,8813.58,256.76,8556.82,108,18,8556.82,3,5,5,忠诚客户
13758,2009-12-01 10:06:00,2011-11-28 11:11:00,15,4,8698.13,153.84,8544.29,11,15,8544.29,5,5,5,高价值活跃
17576,2009-12-03 16:54:00,2011-12-01 17:56:00,41,4,8711.95,171.15,8540.8,8,41,8540.8,5,5,5,高价值活跃
16945,2009-12-09 11:33:00,2011-11-18 11:39:00,33,2,8548.16,17.5,8530.66,21,33,8530.66,4,5,5,高价值活跃
12798,2010-10-14 12:27:00,2011-11-29 15:52:00,4,0,8510.93,0.0,8510.93,10,4,8510.93,5,3,5,潜力客户
13269,2009-12-02 11:47:00,2011-12-08 14:53:00,28,2,8537.32,30.31,8507.01,1,28,8507.01,5,5,5,高价值活跃
13209,2010-01-24 14:30:00,2011-11-09 13:54:00,13,3,8509.51,71.45,8438.06,30,13,8438.06,4,5,5,高价值活跃
14160,2010-01-10 12:06:00,2010-04-08 14:30:00,7,0,8421.47,0.0,8421.47,610,7,8421.47,1,4,5,高价值流失风险
14286,2009-12-04 08:40:00,2011-11-16 10:34:00,7,5,8479.76,83.06,8396.7,23,7,8396.7,4,4,5,高价值活跃
18139,2011-11-21 14:06:00,2011-11-22 10:44:00,6,2,8438.34,45.12,8393.22,17,6,8393.22,5,4,5,高价值活跃
15786,2010-06-21 10:13:00,2011-10-24 14:13:00,5,4,8501.62,121.97,8379.65,46,5,8379.65,4,4,5,高价值活跃
13069,2010-06-14 14:27:00,2011-12-09 08:39:00,38,4,9284.45,935.66,8348.79,0,38,8348.79,5,5,5,高价值活跃
15281,2010-10-08 12:14:00,2011-10-12 09:10:00,16,6,8543.57,225.95,8317.62,58,16,8317.62,4,5,5,高价值活跃
15984,2009-12-01 13:38:00,2011-12-07 12:16:00,30,2,8393.02,88.2,8304.82,2,30,8304.82,5,5,5,高价值活跃
17686,2010-06-24 09:49:00,2011-12-02 15:39:00,9,0,8296.81,0.0,8296.81,7,9,8296.81,5,5,5,高价值活跃
14676,2010-03-10 09:30:00,2011-11-08 13:29:00,12,4,8356.79,71.3,8285.49,31,12,8285.49,4,5,5,高价值活跃
14057,2009-12-03 13:17:00,2011-11-16 10:32:00,22,1,8346.66,70.56,8276.1,23,22,8276.1,4,5,5,高价值活跃
12637,2010-06-14 13:36:00,2011-10-03 13:46:00,12,2,8283.81,68.65,8215.16,67,12,8215.16,3,5,5,忠诚客户
13206,2009-12-07 13:48:00,2010-11-04 16:50:00,13,2,8308.19,97.19,8211.0,400,13,8211.0,2,5,5,高价值流失风险
14146,2010-01-13 16:04:00,2011-12-01 10:18:00,12,1,9450.3,1241.43,8208.87,8,12,8208.87,5,5,5,高价值活跃
15034,2010-05-11 13:30:00,2011-11-24 12:11:00,14,3,8231.2,30.95,8200.25,15,14,8200.25,5,5,5,高价值活跃
13139,2010-09-28 09:12:00,2011-11-23 13:54:00,8,1,8202.98,9.15,8193.83,16,8,8193.83,5,4,5,高价值活跃
15998,2009-12-01 11:45:00,2011-11-03 12:45:00,16,5,8274.14,87.95,8186.19,36,16,8186.19,4,5,5,高价值活跃
13381,2009-12-01 15:19:00,2011-11-08 11:58:00,12,3,8224.37,39.35,8185.02,31,12,8185.02,4,5,5,高价值活跃
17396,2010-09-24 13:04:00,2011-10-31 14:12:00,14,2,8409.6,232.5,8177.1,39,14,8177.1,4,5,5,高价值活跃
17611,2009-12-01 13:29:00,2011-12-02 13:29:00,28,7,8337.53,166.6,8170.93,7,28,8170.93,5,5,5,高价值活跃
16722,2009-12-03 19:23:00,2011-11-22 13:28:00,22,4,8189.56,21.25,8168.31,17,22,8168.31,5,5,5,高价值活跃
17365,2010-02-01 11:56:00,2011-11-27 12:13:00,15,1,8184.49,19.15,8165.34,12,15,8165.34,5,5,5,高价值活跃
13715,2010-03-11 15:33:00,2011-03-03 19:21:00,17,4,8153.04,44.95,8108.09,281,17,8108.09,2,5,5,高价值流失风险
13047,2009-12-16 11:43:00,2011-11-08 12:06:00,24,18,8428.53,328.44,8100.09,31,24,8100.09,4,5,5,高价值活跃
16672,2011-03-18 10:15:00,2011-12-07 16:29:00,20,3,8134.94,41.35,8093.59,2,20,8093.59,5,5,5,高价值活跃
13426,2009-12-09 15:16:00,2011-12-09 08:59:00,22,2,8167.38,90.62,8076.76,0,22,8076.76,5,5,5,高价值活跃
15502,2010-06-03 11:12:00,2011-11-24 12:48:00,14,13,13003.87,4934.54,8069.33,15,14,8069.33,5,5,5,高价值活跃
14056,2011-02-28 15:19:00,2011-12-08 13:36:00,23,6,8152.71,90.25,8062.46,1,23,8062.46,5,5,5,高价值活跃
15955,2010-02-23 16:36:00,2011-11-15 14:15:00,22,3,8085.98,35.75,8050.23,24,22,8050.23,4,5,5,高价值活跃
17593,2009-12-04 14:35:00,2011-12-06 10:30:00,11,4,8092.32,51.8,8040.52,3,11,8040.52,5,5,5,高价值活跃
13148,2009-12-07 15:26:00,2011-11-10 15:23:00,26,10,8497.82,498.21,7999.61,29,26,7999.61,4,5,5,高价值活跃
13869,2010-01-17 14:53:00,2011-08-08 13:53:00,10,0,7996.87,0.0,7996.87,123,10,7996.87,3,5,5,忠诚客户
13174,2009-12-04 15:40:00,2011-11-23 14:35:00,12,0,7995.36,0.0,7995.36,16,12,7995.36,5,5,5,高价值活跃
15298,2009-12-08 17:04:00,2011-12-07 17:17:00,23,6,9061.77,1103.34,7958.43,2,23,7958.43,5,5,5,高价值活跃
16767,2010-04-28 16:49:00,2011-11-09 09:42:00,15,1,8056.76,102.0,7954.76,30,15,7954.76,4,5,5,高价值活跃
13448,2009-12-06 12:14:00,2011-11-23 12:33:00,13,6,8745.93,793.12,7952.81,16,13,7952.81,5,5,5,高价值活跃
18041,2010-01-14 10:04:00,2011-11-28 11:39:00,38,2,8018.77,82.73,7936.04,11,38,7936.04,5,5,5,高价值活跃
15482,2009-12-02 16:59:00,2011-11-24 10:46:00,19,5,14417.36,6484.73,7932.63,15,19,7932.63,5,5,5,高价值活跃
14525,2009-12-13 14:01:00,2011-11-20 11:37:00,17,4,8026.54,110.83,7915.71,19,17,7915.71,5,5,5,高价值活跃
12380,2010-02-15 12:05:00,2011-11-18 11:27:00,11,4,9676.3,1788.3,7888.0,21,11,7888.0,4,5,5,高价值活跃
12428,2011-03-01 09:33:00,2011-11-14 08:22:00,9,3,7956.46,79.26,7877.2,25,9,7877.2,4,5,5,高价值活跃
14291,2009-12-09 10:46:00,2011-12-08 10:26:00,23,2,7904.1,59.7,7844.4,1,23,7844.4,5,5,5,高价值活跃
12643,2010-04-07 14:16:00,2011-08-03 12:56:00,12,2,8304.82,469.52,7835.3,128,12,7835.3,3,5,5,忠诚客户
16303,2010-03-18 14:12:00,2011-11-14 10:49:00,7,2,7928.27,104.55,7823.72,25,7,7823.72,4,4,5,高价值活跃
13871,2009-12-20 13:09:00,2011-11-17 10:49:00,17,4,7885.85,80.9,7804.95,22,17,7804.95,4,5,5,高价值活跃
17409,2009-12-11 12:17:00,2011-06-08 10:36:00,10,0,7793.51,0.0,7793.51,184,10,7793.51,3,5,5,忠诚客户
16670,2009-12-10 15:28:00,2011-11-23 09:34:00,20,13,8030.15,243.49,7786.66,16,20,7786.66,5,5,5,高价值活跃
15544,2010-01-28 14:39:00,2011-11-30 16:43:00,20,6,7807.89,28.31,7779.58,9,20,7779.58,5,5,5,高价值活跃
12867,2009-12-16 16:25:00,2011-11-13 15:30:00,13,3,7829.26,50.6,7778.66,26,13,7778.66,4,5,5,高价值活跃
17730,2010-04-29 11:48:00,2011-12-06 15:43:00,20,3,7773.8,16.45,7757.35,3,20,7757.35,5,5,5,高价值活跃
14395,2010-04-18 13:12:00,2011-12-07 14:34:00,20,4,7801.93,47.2,7754.73,2,20,7754.73,5,5,5,高价值活跃
17739,2009-12-07 10:48:00,2011-11-28 09:12:00,18,2,7730.59,12.45,7718.14,11,18,7718.14,5,5,5,高价值活跃
17085,2009-12-06 12:16:00,2011-08-08 14:15:00,28,4,7847.67,134.0,7713.67,123,28,7713.67,3,5,5,忠诚客户
16592,2009-12-18 15:57:00,2011-12-05 13:49:00,28,6,7807.91,183.45,7624.46,4,28,7624.46,5,5,5,高价值活跃
16556,2009-12-07 10:51:00,2011-10-04 11:36:00,17,7,8012.58,402.35,7610.23,66,17,7610.23,3,5,5,忠诚客户
17426,2010-02-17 13:39:00,2011-12-01 18:07:00,13,4,8077.77,471.4,7606.37,8,13,7606.37,5,5,5,高价值活跃
13373,2009-12-06 12:34:00,2011-10-10 10:51:00,6,0,7587.19,0.0,7587.19,60,6,7587.19,3,4,5,忠诚客户
12720,2010-07-21 09:46:00,2011-12-07 08:03:00,30,11,7787.28,212.79,7574.49,2,30,7574.49,5,5,5,高价值活跃
13137,2010-07-25 15:40:00,2011-11-29 12:09:00,16,1,7586.94,45.33,7541.61,10,16,7541.61,5,5,5,高价值活跃
13141,2009-12-09 13:34:00,2011-09-16 09:54:00,17,4,7656.08,131.95,7524.13,84,17,7524.13,3,5,5,忠诚客户
14159,2009-12-03 12:31:00,2011-11-20 12:36:00,20,5,7860.8,366.13,7494.67,19,20,7494.67,5,5,5,高价值活跃
13709,2010-01-11 10:40:00,2011-12-06 10:28:00,18,4,7571.35,78.94,7492.41,3,18,7492.41,5,5,5,高价值活跃
17091,2009-12-16 15:45:00,2011-12-07 10:43:00,19,4,7495.75,33.6,7462.15,2,19,7462.15,5,5,5,高价值活跃
15179,2009-12-03 12:27:00,2011-11-21 12:53:00,13,4,7491.92,65.1,7426.82,18,13,7426.82,5,5,5,高价值活跃
14030,2009-12-10 17:27:00,2011-11-21 16:48:00,20,2,7521.8,116.7,7405.1,18,20,7405.1,5,5,5,高价值活跃
15046,2010-01-14 14:29:00,2011-11-30 15:50:00,25,3,7623.79,229.01,7394.78,9,25,7394.78,5,5,5,高价值活跃
17696,2009-12-10 17:09:00,2011-11-01 13:43:00,27,21,7679.59,298.7,7380.89,38,27,7380.89,4,5,5,高价值活跃
16242,2010-03-15 16:02:00,2011-12-01 15:12:00,14,4,7404.65,34.15,7370.5,8,14,7370.5,5,5,5,高价值活跃
14175,2010-03-22 10:43:00,2011-10-11 11:55:00,8,9,7678.88,328.44,7350.44,59,8,7350.44,3,4,5,忠诚客户
17238,2009-12-01 10:59:00,2011-12-07 11:35:00,32,0,7331.67,0.0,7331.67,2,32,7331.67,5,5,5,高价值活跃
13534,2010-07-07 15:00:00,2011-12-07 14:52:00,35,25,7720.9,396.4,7324.5,2,35,7324.5,5,5,5,高价值活跃
15622,2010-03-04 10:29:00,2011-10-27 16:44:00,17,13,7852.61,534.53,7318.08,43,17,7318.08,4,5,5,高价值活跃
13815,2010-02-12 10:26:00,2011-11-17 14:19:00,8,2,7475.74,189.95,7285.79,22,8,7285.79,4,4,5,高价值活跃
13082,2009-12-22 15:37:00,2011-08-05 16:16:00,21,4,7335.75,66.83,7268.92,126,21,7268.92,3,5,5,忠诚客户
14282,2010-02-15 11:22:00,2011-12-06 17:04:00,25,1,7250.76,5.0,7245.76,3,25,7245.76,5,5,5,高价值活跃
15270,2009-12-17 15:02:00,2011-11-24 09:24:00,21,10,8524.86,1283.67,7241.19,15,21,7241.19,5,5,5,高价值活跃
17602,2010-03-30 17:25:00,2011-12-07 13:53:00,14,4,7354.43,113.7,7240.73,2,14,7240.73,5,5,5,高价值活跃
16253,2009-12-08 17:24:00,2011-10-04 09:09:00,7,2,7272.2,33.24,7238.96,66,7,7238.96,3,4,5,忠诚客户
14092,2009-12-16 16:24:00,2011-12-02 12:13:00,24,3,7229.45,13.81,7215.64,7,24,7215.64,5,5,5,高价值活跃
14841,2009-12-02 16:49:00,2011-10-17 15:03:00,14,0,7163.0,0.0,7163.0,53,14,7163.0,4,5,5,高价值活跃
16745,2011-02-01 11:31:00,2011-09-14 11:58:00,17,1,7180.7,23.6,7157.1,86,17,7157.1,3,5,5,忠诚客户
14243,2010-08-20 13:41:00,2011-12-01 11:12:00,17,6,7217.75,65.69,7152.06,8,17,7152.06,5,5,5,高价值活跃
16729,2011-04-12 14:22:00,2011-11-01 14:29:00,21,5,7205.33,163.64,7041.69,38,21,7041.69,4,5,5,高价值活跃
13451,2010-03-21 16:13:00,2011-11-13 15:58:00,11,2,7090.06,70.95,7019.11,26,11,7019.11,4,5,5,高价值活跃
13183,2010-03-14 12:32:00,2011-12-02 10:30:00,15,3,7036.18,25.3,7010.88,7,15,7010.88,5,5,5,高价值活跃
