line_id,invoice_id,stock_code,description,quantity,invoice_at,unit_price,customer_id,country,line_amount,transaction_type,is_service_line
1066555,581492,23093,SMALL PARISIENNE HEART PHOTO FRAME,3,2011-12-09 10:03:00,4.96,,United Kingdom,14.88,sale,0
1066554,581492,23089,GLASS BON BON JAR,4,2011-12-09 10:03:00,3.29,,United Kingdom,13.16,sale,0
1066553,581492,23088,ZINC HEART FLOWER T-LIGHT HOLDER,1,2011-12-09 10:03:00,2.46,,United Kingdom,2.46,sale,0
1066552,581492,23084,RABBIT NIGHT LIGHT,57,2011-12-09 10:03:00,4.13,,United Kingdom,235.41,sale,0
1066551,581492,23083,SET 6 PAPER TABLE LANTERN STARS,1,2011-12-09 10:03:00,7.46,,United Kingdom,7.46,sale,0
1066550,581492,23082,SET 6 PAPER TABLE LANTERN HEARTS,1,2011-12-09 10:03:00,7.46,,United Kingdom,7.46,sale,0
1066549,581492,23077,DOUGHNUT LIP GLOSS,3,2011-12-09 10:03:00,2.46,,United Kingdom,7.38,sale,0
1066548,581492,23076,ICE CREAM SUNDAE LIP GLOSS,3,2011-12-09 10:03:00,2.46,,United Kingdom,7.38,sale,0
1066547,581492,23074,EMBOSSED HEART TRINKET BOX,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066546,581492,23054,RECYCLED ACAPULCO MAT LAVENDER,1,2011-12-09 10:03:00,16.63,,United Kingdom,16.63,sale,0
1066545,581492,23053,RECYCLED ACAPULCO MAT PINK,1,2011-12-09 10:03:00,16.63,,United Kingdom,16.63,sale,0
1066544,581492,23052,RECYCLED ACAPULCO MAT TURQUOISE,5,2011-12-09 10:03:00,16.63,,United Kingdom,83.15,sale,0
1066543,581492,23051,RECYCLED ACAPULCO MAT BLUE,1,2011-12-09 10:03:00,16.63,,United Kingdom,16.63,sale,0
1066542,581492,23050,RECYCLED ACAPULCO MAT GREEN,1,2011-12-09 10:03:00,16.63,,United Kingdom,16.63,sale,0
1066541,581492,23014,GLASS APOTHECARY BOTTLE ELIXIR,1,2011-12-09 10:03:00,8.29,,United Kingdom,8.29,sale,0
1066540,581492,23013,GLASS APOTHECARY BOTTLE TONIC,2,2011-12-09 10:03:00,8.29,,United Kingdom,16.58,sale,0
1066539,581492,23012,GLASS APOTHECARY BOTTLE PERFUME,1,2011-12-09 10:03:00,8.29,,United Kingdom,8.29,sale,0
1066538,581492,23009,I LOVE LONDON BABY GIFT SET,2,2011-12-09 10:03:00,10.79,,United Kingdom,21.58,sale,0
1066537,581492,23007,SPACEBOY BABY GIFT SET,1,2011-12-09 10:03:00,10.79,,United Kingdom,10.79,sale,0
1066536,581492,23005,TRAVEL CARD WALLET I LOVE LONDON,4,2011-12-09 10:03:00,0.83,,United Kingdom,3.32,sale,0
1066535,581492,22999,TRAVEL CARD WALLET VINTAGE LEAF,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066534,581492,22998,TRAVEL CARD WALLET KEEP CALM,4,2011-12-09 10:03:00,0.83,,United Kingdom,3.32,sale,0
1066533,581492,22997,TRAVEL CARD WALLET UNION JACK,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066532,581492,22996,TRAVEL CARD WALLET VINTAGE TICKET,5,2011-12-09 10:03:00,0.83,,United Kingdom,4.15,sale,0
1066531,581492,22995,TRAVEL CARD WALLET SUKI,4,2011-12-09 10:03:00,0.83,,United Kingdom,3.32,sale,0
1066530,581492,22993,SET OF 4 PANTRY JELLY MOULDS,3,2011-12-09 10:03:00,2.46,,United Kingdom,7.38,sale,0
1066529,581492,22992,REVOLVER WOODEN RULER,3,2011-12-09 10:03:00,4.13,,United Kingdom,12.39,sale,0
1066528,581492,22989,SET 2 PANTRY DESIGN TEA TOWELS,2,2011-12-09 10:03:00,6.63,,United Kingdom,13.26,sale,0
1066527,581492,22988,SOLDIERS EGG CUP,1,2011-12-09 10:03:00,2.46,,United Kingdom,2.46,sale,0
1066526,581492,22984,CARD GINGHAM ROSE,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066525,581492,22983,CARD BILLBOARD FONT,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066524,581492,22982,PANTRY PASTRY BRUSH,3,2011-12-09 10:03:00,2.46,,United Kingdom,7.38,sale,0
1066523,581492,22980,PANTRY SCRUBBING BRUSH,1,2011-12-09 10:03:00,3.29,,United Kingdom,3.29,sale,0
1066522,581492,22979,PANTRY WASHING UP BRUSH,2,2011-12-09 10:03:00,3.29,,United Kingdom,6.58,sale,0
1066521,581492,22977,DOLLY GIRL CHILDRENS EGG CUP,1,2011-12-09 10:03:00,2.46,,United Kingdom,2.46,sale,0
1066520,581492,22976,CIRCUS PARADE CHILDRENS EGG CUP,1,2011-12-09 10:03:00,2.46,,United Kingdom,2.46,sale,0
1066519,581492,22975,SPACEBOY CHILDRENS EGG CUP,2,2011-12-09 10:03:00,2.46,,United Kingdom,4.92,sale,0
1066518,581492,22969,HOMEMADE JAM SCENTED CANDLES,6,2011-12-09 10:03:00,3.29,,United Kingdom,19.74,sale,0
1066517,581492,22966,GINGERBREAD MAN COOKIE CUTTER,4,2011-12-09 10:03:00,2.46,,United Kingdom,9.84,sale,0
1066516,581492,22965,3 TRADITIONAl BISCUIT CUTTERS  SET,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066515,581492,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066514,581492,22963,JAM JAR WITH GREEN LID,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066513,581492,22962,JAM JAR WITH PINK LID,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066512,581492,22961,JAM MAKING SET PRINTED,9,2011-12-09 10:03:00,3.29,,United Kingdom,29.61,sale,0
1066511,581492,22960,JAM MAKING SET WITH JARS,2,2011-12-09 10:03:00,8.29,,United Kingdom,16.58,sale,0
1066510,581492,22955,36 FOIL STAR CAKE CASES,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066509,581492,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-12-09 10:03:00,1.25,,United Kingdom,2.5,sale,0
1066508,581492,22951,60 CAKE CASES DOLLY GIRL DESIGN,2,2011-12-09 10:03:00,1.25,,United Kingdom,2.5,sale,0
1066507,581492,22948,METAL DECORATION NAUGHTY CHILDREN,4,2011-12-09 10:03:00,1.66,,United Kingdom,6.64,sale,0
1066506,581492,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,1,2011-12-09 10:03:00,10.79,,United Kingdom,10.79,sale,0
1066505,581492,22941,CHRISTMAS LIGHTS 10 REINDEER,2,2011-12-09 10:03:00,16.63,,United Kingdom,33.26,sale,0
1066504,581492,22940,FELTCRAFT CHRISTMAS FAIRY,1,2011-12-09 10:03:00,8.29,,United Kingdom,8.29,sale,0
1066503,581492,22928,YELLOW GIANT GARDEN THERMOMETER,1,2011-12-09 10:03:00,12.46,,United Kingdom,12.46,sale,0
1066502,581492,22924,FRIDGE MAGNETS LA VIE EN ROSE,6,2011-12-09 10:03:00,1.8,,United Kingdom,10.8,sale,0
1066501,581492,22922,FRIDGE MAGNETS US DINER ASSORTED,6,2011-12-09 10:03:00,1.8,,United Kingdom,10.8,sale,0
1066500,581492,22914,BLUE COAT RACK PARIS FASHION,1,2011-12-09 10:03:00,10.79,,United Kingdom,10.79,sale,0
1066499,581492,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,7,2011-12-09 10:03:00,5.79,,United Kingdom,40.53,sale,0
1066498,581492,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,5,2011-12-09 10:03:00,1.63,,United Kingdom,8.15,sale,0
1066497,581492,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-12-09 10:03:00,1.63,,United Kingdom,1.63,sale,0
1066496,581492,22905,CALENDAR IN SEASON DESIGN,1,2011-12-09 10:03:00,2.46,,United Kingdom,2.46,sale,0
1066495,581492,22900,SET 2 TEA TOWELS I LOVE LONDON,3,2011-12-09 10:03:00,6.63,,United Kingdom,19.89,sale,0
1066494,581492,22899,CHILDREN'S APRON DOLLY GIRL,2,2011-12-09 10:03:00,4.13,,United Kingdom,8.26,sale,0
1066493,581492,22898,CHILDRENS APRON APPLES DESIGN,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066492,581492,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-12-09 10:03:00,19.96,,United Kingdom,19.96,sale,0
1066491,581492,22888,NUMBER TILE VINTAGE FONT 9,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066490,581492,22885,NUMBER TILE VINTAGE FONT 6,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066489,581492,22881,NUMBER TILE VINTAGE FONT 2,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066488,581492,22867,HAND WARMER BIRD DESIGN,4,2011-12-09 10:03:00,4.13,,United Kingdom,16.52,sale,0
1066487,581492,22866,HAND WARMER SCOTTY DOG DESIGN,3,2011-12-09 10:03:00,4.13,,United Kingdom,12.39,sale,0
1066486,581492,22865,HAND WARMER OWL DESIGN,2,2011-12-09 10:03:00,4.13,,United Kingdom,8.26,sale,0
1066485,581492,22835,HOT WATER BOTTLE I AM SO POORLY,3,2011-12-09 10:03:00,10.79,,United Kingdom,32.37,sale,0
1066484,581492,22821,GIFT BAG PSYCHEDELIC APPLES,3,2011-12-09 10:03:00,0.83,,United Kingdom,2.49,sale,0
1066483,581492,22819,"BIRTHDAY CARD, RETRO SPOT",3,2011-12-09 10:03:00,0.42,,United Kingdom,1.26,sale,0
1066482,581492,22818,CARD CHRISTMAS VILLAGE,6,2011-12-09 10:03:00,0.42,,United Kingdom,2.52,sale,0
1066481,581492,22817,CARD SUKI BIRTHDAY,5,2011-12-09 10:03:00,0.42,,United Kingdom,2.1,sale,0
1066480,581492,22816,CARD MOTORBIKE SANTA,2,2011-12-09 10:03:00,0.42,,United Kingdom,0.84,sale,0
1066479,581492,22815,CARD PSYCHEDELIC APPLES,18,2011-12-09 10:03:00,0.42,,United Kingdom,7.56,sale,0
1066478,581492,22814,CARD PARTY GAMES,9,2011-12-09 10:03:00,0.42,,United Kingdom,3.78,sale,0
1066477,581492,22811,SET OF 6 T-LIGHTS CACTI,1,2011-12-09 10:03:00,5.79,,United Kingdom,5.79,sale,0
1066476,581492,22809,SET OF 6 T-LIGHTS SANTA,1,2011-12-09 10:03:00,5.79,,United Kingdom,5.79,sale,0
1066475,581492,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,3,2011-12-09 10:03:00,7.46,,United Kingdom,22.38,sale,0
1066474,581492,22798,ANTIQUE GLASS DRESSING TABLE POT,3,2011-12-09 10:03:00,5.79,,United Kingdom,17.37,sale,0
1066473,581492,22795,SWEETHEART RECIPE BOOK STAND,1,2011-12-09 10:03:00,13.29,,United Kingdom,13.29,sale,0
1066472,581492,22776,SWEETHEART 3 TIER CAKE STAND,1,2011-12-09 10:03:00,19.96,,United Kingdom,19.96,sale,0
1066471,581492,22768,FAMILY PHOTO FRAME CORNICE,2,2011-12-09 10:03:00,19.96,,United Kingdom,39.92,sale,0
1066470,581492,22763,KEY CABINET MA CAMPAGNE,1,2011-12-09 10:03:00,19.96,,United Kingdom,19.96,sale,0
1066469,581492,22758,LARGE PURPLE BABUSHKA NOTEBOOK,2,2011-12-09 10:03:00,2.46,,United Kingdom,4.92,sale,0
1066468,581492,22757,LARGE RED BABUSHKA NOTEBOOK,3,2011-12-09 10:03:00,2.46,,United Kingdom,7.38,sale,0
1066467,581492,22754,SMALL RED BABUSHKA NOTEBOOK,1,2011-12-09 10:03:00,1.63,,United Kingdom,1.63,sale,0
1066466,581492,22753,SMALL YELLOW BABUSHKA NOTEBOOK,1,2011-12-09 10:03:00,1.63,,United Kingdom,1.63,sale,0
1066465,581492,22751,FELTCRAFT PRINCESS OLIVIA DOLL,2,2011-12-09 10:03:00,7.46,,United Kingdom,14.92,sale,0
1066464,581492,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-12-09 10:03:00,7.46,,United Kingdom,7.46,sale,0
1066463,581492,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066462,581492,22745,POPPY'S PLAYHOUSE BEDROOM,2,2011-12-09 10:03:00,4.13,,United Kingdom,8.26,sale,0
1066461,581492,22741,FUNKY DIVA PEN,4,2011-12-09 10:03:00,1.63,,United Kingdom,6.52,sale,0
1066460,581492,22730,ALARM CLOCK BAKELIKE IVORY,1,2011-12-09 10:03:00,7.46,,United Kingdom,7.46,sale,0
1066459,581492,22727,ALARM CLOCK BAKELIKE RED,4,2011-12-09 10:03:00,7.46,,United Kingdom,29.84,sale,0
1066458,581492,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-12-09 10:03:00,7.46,,United Kingdom,29.84,sale,0
1066457,581492,22725,ALARM CLOCK BAKELIKE CHOCOLATE,1,2011-12-09 10:03:00,7.46,,United Kingdom,7.46,sale,0
1066456,581492,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-12-09 10:03:00,10.79,,United Kingdom,21.58,sale,0
1066455,581492,22717,CARD DOG AND BALL,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066454,581492,22716,CARD CIRCUS PARADE,3,2011-12-09 10:03:00,0.83,,United Kingdom,2.49,sale,0
1066453,581492,22714,CARD BIRTHDAY COWBOY,2,2011-12-09 10:03:00,0.83,,United Kingdom,1.66,sale,0
1066452,581492,22713,CARD I LOVE LONDON,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066451,581492,22712,CARD DOLLY GIRL,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066450,581492,22703,PINK CAT BOWL,6,2011-12-09 10:03:00,1.63,,United Kingdom,9.78,sale,0
1066449,581492,22701,PINK DOG BOWL,5,2011-12-09 10:03:00,2.46,,United Kingdom,12.3,sale,0
1066448,581492,22699,ROSES REGENCY TEACUP AND SAUCER,2,2011-12-09 10:03:00,5.79,,United Kingdom,11.58,sale,0
1066447,581492,22697,GREEN REGENCY TEACUP AND SAUCER,1,2011-12-09 10:03:00,5.79,,United Kingdom,5.79,sale,0
1066446,581492,22694,WICKER STAR,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066445,581492,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,3,2011-12-09 10:03:00,2.5,,United Kingdom,7.5,sale,0
1066444,581492,22666,RECIPE BOX PANTRY YELLOW DESIGN,5,2011-12-09 10:03:00,5.79,,United Kingdom,28.95,sale,0
1066443,581492,22662,LUNCH BAG DOLLY GIRL DESIGN,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066442,581492,22659,LUNCH BOX I LOVE LONDON,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066441,581492,22654,DELUXE SEWING KIT,2,2011-12-09 10:03:00,12.46,,United Kingdom,24.92,sale,0
1066440,581492,22653,BUTTON BOX,16,2011-12-09 10:03:00,1.63,,United Kingdom,26.08,sale,0
1066439,581492,22651,GENTLEMAN SHIRT REPAIR KIT,1,2011-12-09 10:03:00,1.63,,United Kingdom,1.63,sale,0
1066438,581492,22650,CERAMIC PIRATE CHEST MONEY BANK,2,2011-12-09 10:03:00,3.29,,United Kingdom,6.58,sale,0
1066437,581492,22634,CHILDS BREAKFAST SET SPACEBOY,1,2011-12-09 10:03:00,19.96,,United Kingdom,19.96,sale,0
1066436,581492,22633,HAND WARMER UNION JACK,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066435,581492,22632,HAND WARMER RED RETROSPOT,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066434,581492,22630,DOLLY GIRL LUNCH BOX,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066433,581492,22629,SPACEBOY LUNCH BOX,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066432,581492,22621,TRADITIONAL KNITTING NANCY,2,2011-12-09 10:03:00,3.29,,United Kingdom,6.58,sale,0
1066431,581492,22620,4 TRADITIONAL SPINNING TOPS,3,2011-12-09 10:03:00,2.46,,United Kingdom,7.38,sale,0
1066430,581492,22619,SET OF 6 SOLDIER SKITTLES,4,2011-12-09 10:03:00,7.46,,United Kingdom,29.84,sale,0
1066429,581492,22616,PACK OF 12 LONDON TISSUES,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066428,581492,22615,PACK OF 12 CIRCUS PARADE TISSUES,4,2011-12-09 10:03:00,0.83,,United Kingdom,3.32,sale,0
1066427,581492,22614,PACK OF 12 SPACEBOY TISSUES,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066426,581492,22608,PENS ASSORTED FUNKY JEWELED,3,2011-12-09 10:03:00,0.42,,United Kingdom,1.26,sale,0
1066425,581492,22602,RETROSPOT WOODEN HEART DECORATION,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066424,581492,22601,CHRISTMAS RETROSPOT ANGEL WOOD,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066423,581492,22600,CHRISTMAS RETROSPOT STAR WOOD,2,2011-12-09 10:03:00,1.63,,United Kingdom,3.26,sale,0
1066422,581492,22599,CHRISTMAS MUSICAL ZINC STAR,5,2011-12-09 10:03:00,0.83,,United Kingdom,4.15,sale,0
1066421,581492,22598,CHRISTMAS MUSICAL ZINC TREE,4,2011-12-09 10:03:00,0.83,,United Kingdom,3.32,sale,0
1066420,581492,22597,MUSICAL ZINC HEART DECORATION,9,2011-12-09 10:03:00,0.83,,United Kingdom,7.47,sale,0
1066419,581492,22594,CHRISTMAS GINGHAM TREE,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066418,581492,22593,CHRISTMAS GINGHAM STAR,2,2011-12-09 10:03:00,1.63,,United Kingdom,3.26,sale,0
1066417,581492,22592,CARDHOLDER HOLLY WREATH METAL,3,2011-12-09 10:03:00,7.46,,United Kingdom,22.38,sale,0
1066416,581492,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,1,2011-12-09 10:03:00,6.63,,United Kingdom,6.63,sale,0
1066415,581492,22589,CARDHOLDER GINGHAM STAR,6,2011-12-09 10:03:00,4.96,,United Kingdom,29.76,sale,0
1066414,581492,22586,FELTCRAFT HAIRBAND PINK AND BLUE,2,2011-12-09 10:03:00,1.63,,United Kingdom,3.26,sale,0
1066413,581492,22585,PACK OF 6 BIRDY GIFT TAGS,2,2011-12-09 10:03:00,2.46,,United Kingdom,4.92,sale,0
1066412,581492,22581,WOOD STOCKING CHRISTMAS SCANDISPOT,11,2011-12-09 10:03:00,0.83,,United Kingdom,9.13,sale,0
1066411,581492,22580,ADVENT CALENDAR GINGHAM SACK,9,2011-12-09 10:03:00,4.13,,United Kingdom,37.17,sale,0
1066410,581492,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,19,2011-12-09 10:03:00,0.83,,United Kingdom,15.77,sale,0
1066409,581492,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,4,2011-12-09 10:03:00,0.83,,United Kingdom,3.32,sale,0
1066408,581492,22576,SWALLOW WOODEN CHRISTMAS DECORATION,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066407,581492,22574,HEART WOODEN CHRISTMAS DECORATION,5,2011-12-09 10:03:00,1.63,,United Kingdom,8.15,sale,0
1066406,581492,22573,STAR WOODEN CHRISTMAS DECORATION,2,2011-12-09 10:03:00,1.63,,United Kingdom,3.26,sale,0
1066405,581492,22571,ROCKING HORSE RED CHRISTMAS,4,2011-12-09 10:03:00,1.63,,United Kingdom,6.52,sale,0
1066404,581492,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066403,581492,22565,FELTCRAFT HAIRBANDS PINK AND WHITE,4,2011-12-09 10:03:00,1.63,,United Kingdom,6.52,sale,0
1066402,581492,22560,TRADITIONAL MODELLING CLAY,5,2011-12-09 10:03:00,2.46,,United Kingdom,12.3,sale,0
1066401,581492,22558,CLOTHES PEGS RETROSPOT PACK 24,3,2011-12-09 10:03:00,3.29,,United Kingdom,9.87,sale,0
1066400,581492,22557,PLASTERS IN TIN VINTAGE PAISLEY,2,2011-12-09 10:03:00,3.29,,United Kingdom,6.58,sale,0
1066399,581492,22555,PLASTERS IN TIN STRONGMAN,3,2011-12-09 10:03:00,3.29,,United Kingdom,9.87,sale,0
1066398,581492,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2011-12-09 10:03:00,3.29,,United Kingdom,9.87,sale,0
1066397,581492,22553,PLASTERS IN TIN SKULLS,2,2011-12-09 10:03:00,3.29,,United Kingdom,6.58,sale,0
1066396,581492,22551,PLASTERS IN TIN SPACEBOY,2,2011-12-09 10:03:00,3.29,,United Kingdom,6.58,sale,0
1066395,581492,22549,PICTURE DOMINOES,3,2011-12-09 10:03:00,3.29,,United Kingdom,9.87,sale,0
1066394,581492,22544,MINI JIGSAW SPACEBOY,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066393,581492,22540,MINI JIGSAW CIRCUS PARADE,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066392,581492,22495,SET OF 2 ROUND TINS CAMEMBERT,1,2011-12-09 10:03:00,5.79,,United Kingdom,5.79,sale,0
1066391,581492,22489,PACK OF 12 TRADITIONAL CRAYONS,5,2011-12-09 10:03:00,0.83,,United Kingdom,4.15,sale,0
1066390,581492,22488,NATURAL SLATE RECTANGLE CHALKBOARD,1,2011-12-09 10:03:00,3.29,,United Kingdom,3.29,sale,0
1066389,581492,22486,PLASMATRONIC LAMP,1,2011-12-09 10:03:00,8.29,,United Kingdom,8.29,sale,0
1066388,581492,22478,BIRDHOUSE GARDEN MARKER,1,2011-12-09 10:03:00,2.46,,United Kingdom,2.46,sale,0
1066387,581492,22467,GUMBALL COAT RACK,1,2011-12-09 10:03:00,4.96,,United Kingdom,4.96,sale,0
1066386,581492,22466,FAIRY TALE COTTAGE NIGHT LIGHT,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066385,581492,22464,HANGING METAL HEART LANTERN,1,2011-12-09 10:03:00,3.29,,United Kingdom,3.29,sale,0
1066384,581492,22457,NATURAL SLATE HEART CHALKBOARD,1,2011-12-09 10:03:00,5.79,,United Kingdom,5.79,sale,0
1066383,581492,22446,PIN CUSHION BABUSHKA PINK,7,2011-12-09 10:03:00,2.46,,United Kingdom,17.22,sale,0
1066382,581492,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066381,581492,22437,SET OF 9 BLACK SKULL BALLOONS,1,2011-12-09 10:03:00,1.63,,United Kingdom,1.63,sale,0
1066380,581492,22422,TOOTHPASTE TUBE PEN,4,2011-12-09 10:03:00,1.25,,United Kingdom,5.0,sale,0
1066379,581492,22421,LIPSTICK PEN FUSCHIA,2,2011-12-09 10:03:00,0.83,,United Kingdom,1.66,sale,0
1066378,581492,22420,LIPSTICK PEN BABY PINK,1,2011-12-09 10:03:00,0.83,,United Kingdom,0.83,sale,0
1066377,581492,22419,LIPSTICK PEN RED,3,2011-12-09 10:03:00,0.83,,United Kingdom,2.49,sale,0
1066376,581492,22418,10 COLOUR SPACEBOY PEN,3,2011-12-09 10:03:00,1.63,,United Kingdom,4.89,sale,0
1066375,581492,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
1066374,581492,22396,MAGNETS PACK OF 4 RETRO PHOTO,1,2011-12-09 10:03:00,2.46,,United Kingdom,2.46,sale,0
1066373,581492,22380,TOY TIDY SPACEBOY,2,2011-12-09 10:03:00,4.13,,United Kingdom,8.26,sale,0
1066372,581492,22379,RECYCLING BAG RETROSPOT,1,2011-12-09 10:03:00,4.13,,United Kingdom,4.13,sale,0
