invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_amount,total,sale_date,sale_time,payment,rating
892-05-6689,A,Yangon,Normal,Female,Home and lifestyle,28.32,5,7.08,148.68,2021-03-11,0 days 13:28:00,Ewallet,6.2
120-06-4233,C,Naypyitaw,Normal,Male,Electronic accessories,30.61,6,9.183,192.843,2021-03-12,0 days 20:36:00,Cash,9.3
152-08-9985,B,Mandalay,Member,Male,Health and beauty,64.36,9,28.962,608.202,2021-03-12,0 days 12:09:00,Credit card,8.6
253-12-6086,A,Yangon,Member,Female,Sports and travel,98.4,7,34.44,723.24,2021-03-12,0 days 12:43:00,Credit card,8.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,7,19.264,404.544,2021-03-12,0 days 19:39:00,Ewallet,5.2
276-54-0879,B,Mandalay,Normal,Male,Sports and travel,97.74,4,19.548,410.508,2021-03-12,0 days 19:53:00,Ewallet,6.4
427-45-9297,B,Mandalay,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,2021-03-12,0 days 11:01:00,Ewallet,5.4
545-46-3100,B,Mandalay,Member,Female,Electronic accessories,10.59,3,1.5885,33.3585,2021-03-12,0 days 13:52:00,Credit card,8.7
565-17-3836,A,Yangon,Member,Female,Health and beauty,47.67,4,9.534,200.214,2021-03-12,0 days 14:21:00,Cash,9.1
573-10-3877,B,Mandalay,Member,Male,Health and beauty,39.01,1,1.9505,40.9605,2021-03-12,0 days 16:46:00,Credit card,4.7
651-61-0874,C,Naypyitaw,Normal,Male,Home and lifestyle,46.22,4,9.244,194.124,2021-03-12,0 days 20:04:00,Credit card,6.2
699-01-4164,C,Naypyitaw,Normal,Male,Health and beauty,41.5,4,8.3,174.3,2021-03-12,0 days 19:58:00,Credit card,8.2
719-76-3868,C,Naypyitaw,Member,Male,Food and beverages,94.26,4,18.852,395.892,2021-03-12,0 days 16:30:00,Cash,8.6
101-17-6199,A,Yangon,Normal,Male,Food and beverages,45.79,7,16.0265,336.5565,2021-03-13,0 days 19:44:00,Credit card,7.0
137-74-8729,C,Naypyitaw,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,2021-03-13,0 days 12:47:00,Ewallet,6.8
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,2,7.288,153.048,2021-03-13,0 days 12:51:00,Cash,6.1
316-01-3952,A,Yangon,Normal,Female,Food and beverages,54.27,5,13.5675,284.9175,2021-03-13,0 days 14:16:00,Ewallet,4.6
336-78-2147,C,Naypyitaw,Member,Male,Home and lifestyle,63.91,8,25.564,536.844,2021-03-13,0 days 19:52:00,Credit card,4.6
584-66-4073,C,Naypyitaw,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,2021-03-13,0 days 15:45:00,Ewallet,9.6
585-03-5943,B,Mandalay,Normal,Male,Health and beauty,18.11,10,9.055,190.155,2021-03-13,0 days 11:46:00,Ewallet,5.9
655-85-5130,B,Mandalay,Member,Female,Fashion accessories,38.3,4,7.66,160.86,2021-03-13,0 days 19:22:00,Cash,5.7
686-41-0932,B,Mandalay,Normal,Female,Fashion accessories,34.7,2,3.47,72.87,2021-03-13,0 days 19:48:00,Ewallet,8.2
877-22-3308,A,Yangon,Member,Male,Health and beauty,15.87,10,7.935,166.635,2021-03-13,0 days 16:40:00,Cash,5.8
115-99-4379,B,Mandalay,Member,Female,Fashion accessories,54.73,7,19.1555,402.2655,2021-03-14,0 days 19:02:00,Credit card,8.5
122-61-9553,C,Naypyitaw,Normal,Female,Electronic accessories,51.32,9,23.094,484.974,2021-03-14,0 days 19:33:00,Cash,5.6
139-32-4183,A,Yangon,Member,Female,Sports and travel,97.48,9,43.866,921.186,2021-03-14,0 days 14:19:00,Ewallet,7.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,3,2.3535,49.4235,2021-03-14,0 days 14:13:00,Credit card,5.8
174-75-0888,B,Mandalay,Normal,Male,Electronic accessories,21.58,9,9.711,203.931,2021-03-14,0 days 12:32:00,Cash,7.3
189-52-0236,A,Yangon,Normal,Male,Electronic accessories,99.55,7,34.8425,731.6925,2021-03-14,0 days 12:07:00,Cash,7.6
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,4,4.464,93.744,2021-03-14,0 days 11:16:00,Ewallet,4.1
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,77.56,10,38.78,814.38,2021-03-14,0 days 20:35:00,Ewallet,6.9
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,59.61,10,29.805,625.905,2021-03-14,0 days 11:07:00,Cash,5.3
442-48-3607,A,Yangon,Member,Male,Food and beverages,23.48,2,2.348,49.308,2021-03-14,0 days 11:21:00,Credit card,7.9
457-12-0244,C,Naypyitaw,Member,Female,Sports and travel,35.22,6,10.566,221.886,2021-03-14,0 days 13:49:00,Ewallet,6.5
499-27-7781,B,Mandalay,Normal,Female,Food and beverages,53.21,8,21.284,446.964,2021-03-14,0 days 16:45:00,Ewallet,5.0
558-80-4082,C,Naypyitaw,Normal,Male,Electronic accessories,27.85,7,9.7475,204.6975,2021-03-14,0 days 17:20:00,Ewallet,6.0
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,10,41.29,867.09,2021-03-14,0 days 14:41:00,Cash,5.0
722-13-2115,C,Naypyitaw,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,2021-03-14,0 days 15:36:00,Credit card,9.3
730-70-9830,C,Naypyitaw,Normal,Female,Home and lifestyle,70.11,6,21.033,441.693,2021-03-14,0 days 17:54:00,Ewallet,5.2
808-65-0703,C,Naypyitaw,Normal,Male,Home and lifestyle,35.47,4,7.094,148.974,2021-03-14,0 days 17:22:00,Credit card,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,87.91,5,21.9775,461.5275,2021-03-14,0 days 18:10:00,Ewallet,4.4
154-87-7367,C,Naypyitaw,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,2021-03-15,0 days 14:04:00,Ewallet,6.3
273-16-6619,B,Mandalay,Normal,Male,Home and lifestyle,33.2,2,3.32,69.72,2021-03-15,0 days 12:20:00,Credit card,4.4
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,1,4.639,97.419,2021-03-15,0 days 10:50:00,Credit card,9.8
361-59-0574,B,Mandalay,Member,Male,Sports and travel,90.53,8,36.212,760.452,2021-03-15,0 days 14:48:00,Credit card,6.5
510-09-5628,A,Yangon,Member,Female,Fashion accessories,19.66,10,9.83,206.43,2021-03-15,0 days 18:20:00,Credit card,7.2
542-41-0513,B,Mandalay,Member,Female,Electronic accessories,57.49,4,11.498,241.458,2021-03-15,0 days 11:57:00,Cash,6.6
565-91-4567,B,Mandalay,Normal,Male,Health and beauty,10.75,8,4.3,90.3,2021-03-15,0 days 14:38:00,Ewallet,6.2
585-11-6748,B,Mandalay,Member,Male,Sports and travel,96.8,3,14.52,304.92,2021-03-15,0 days 13:05:00,Cash,5.3
595-11-5460,A,Yangon,Normal,Male,Health and beauty,96.58,2,9.658,202.818,2021-03-15,0 days 10:12:00,Credit card,5.1
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,2,2.718,57.078,2021-03-15,0 days 16:26:00,Ewallet,4.3
760-54-1821,B,Mandalay,Normal,Male,Home and lifestyle,13.59,9,6.1155,128.4255,2021-03-15,0 days 10:26:00,Cash,5.8
848-62-7243,A,Yangon,Normal,Male,Health and beauty,24.89,9,11.2005,235.2105,2021-03-15,0 days 15:36:00,Cash,7.4
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,4,19.452,408.492,2021-03-16,0 days 15:33:00,Ewallet,6.8
286-43-6208,C,Naypyitaw,Normal,Female,Food and beverages,87.8,9,39.51,829.71,2021-03-16,0 days 19:08:00,Cash,9.2
290-68-2984,A,Yangon,Normal,Male,Home and lifestyle,23.75,4,4.75,99.75,2021-03-16,0 days 11:22:00,Cash,5.2
575-30-8091,A,Yangon,Normal,Male,Sports and travel,72.5,8,29.0,609.0,2021-03-16,0 days 19:25:00,Ewallet,9.2
578-80-7669,B,Mandalay,Normal,Male,Sports and travel,74.97,1,3.7485,78.7185,2021-03-16,0 days 16:58:00,Cash,5.6
617-15-4209,C,Naypyitaw,Member,Male,Health and beauty,15.37,2,1.537,32.277,2021-03-16,0 days 19:47:00,Cash,7.2
701-69-8742,B,Mandalay,Normal,Male,Sports and travel,34.37,10,17.185,360.885,2021-03-16,0 days 10:11:00,Ewallet,6.7
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,4,19.128,401.688,2021-03-16,0 days 18:51:00,Cash,7.9
727-17-0390,A,Yangon,Normal,Female,Food and beverages,63.61,5,15.9025,333.9525,2021-03-16,0 days 12:43:00,Ewallet,4.8
152-03-4217,B,Mandalay,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,2021-03-17,0 days 11:55:00,Credit card,4.3
220-68-6701,A,Yangon,Normal,Female,Home and lifestyle,77.47,4,15.494,325.374,2021-03-17,0 days 16:36:00,Cash,4.2
320-32-8842,C,Naypyitaw,Member,Female,Food and beverages,22.62,1,1.131,23.751,2021-03-17,0 days 18:58:00,Cash,6.4
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,6,16.353,343.413,2021-03-17,0 days 13:54:00,Ewallet,7.8
662-47-5456,C,Naypyitaw,Member,Male,Fashion accessories,35.19,10,17.595,369.495,2021-03-17,0 days 19:06:00,Credit card,8.4
880-46-5796,A,Yangon,Member,Male,Sports and travel,76.92,10,38.46,807.66,2021-03-17,0 days 19:53:00,Ewallet,5.6
256-58-3609,C,Naypyitaw,Member,Male,Fashion accessories,91.98,1,4.599,96.579,2021-03-18,0 days 15:29:00,Cash,9.8
263-87-5680,C,Naypyitaw,Member,Female,Home and lifestyle,28.53,10,14.265,299.565,2021-03-18,0 days 17:38:00,Ewallet,7.8
413-20-6708,C,Naypyitaw,Member,Female,Fashion accessories,51.47,1,2.5735,54.0435,2021-03-18,0 days 15:52:00,Ewallet,8.5
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,3,14.955,314.055,2021-03-18,0 days 11:29:00,Ewallet,4.7
439-54-7422,A,Yangon,Normal,Female,Electronic accessories,51.19,4,10.238,214.998,2021-03-18,0 days 17:15:00,Credit card,4.7
485-30-8700,A,Yangon,Normal,Female,Sports and travel,33.26,5,8.315,174.615,2021-03-18,0 days 16:10:00,Credit card,4.2
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,3,6.618,138.978,2021-03-18,0 days 13:45:00,Credit card,7.9
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,8,35.42,743.82,2021-03-19,0 days 15:29:00,Ewallet,4.7
301-81-8610,B,Mandalay,Member,Male,Fashion accessories,25.42,8,10.168,213.528,2021-03-19,0 days 19:42:00,Credit card,6.7
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,1,2.31,48.51,2021-03-19,0 days 12:16:00,Cash,6.3
462-78-5240,C,Naypyitaw,Normal,Female,Electronic accessories,26.61,2,2.661,55.881,2021-03-19,0 days 14:35:00,Cash,4.2
548-48-3156,A,Yangon,Member,Female,Food and beverages,83.34,2,8.334,175.014,2021-03-19,0 days 13:37:00,Cash,7.6
568-90-5112,C,Naypyitaw,Normal,Male,Health and beauty,66.14,4,13.228,277.788,2021-03-19,0 days 12:46:00,Credit card,5.6
574-22-5561,C,Naypyitaw,Member,Female,Fashion accessories,82.63,10,41.315,867.615,2021-03-19,0 days 17:08:00,Ewallet,7.9
593-08-5916,A,Yangon,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,2021-03-19,0 days 15:23:00,Credit card,7.4
701-23-5550,B,Mandalay,Member,Male,Home and lifestyle,38.81,4,7.762,163.002,2021-03-19,0 days 13:40:00,Ewallet,4.9
716-39-1409,B,Mandalay,Normal,Male,Health and beauty,30.35,7,10.6225,223.0725,2021-03-19,0 days 18:19:00,Cash,8.0
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,4,15.106,317.226,2021-03-19,0 days 15:52:00,Ewallet,8.3
737-88-5876,A,Yangon,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,2021-03-19,0 days 11:52:00,Credit card,5.9
751-69-0068,C,Naypyitaw,Normal,Male,Sports and travel,99.24,9,44.658,937.818,2021-03-19,0 days 19:09:00,Ewallet,9.0
831-07-6050,A,Yangon,Normal,Male,Electronic accessories,32.71,5,8.1775,171.7275,2021-03-19,0 days 11:30:00,Credit card,9.9
850-41-9669,A,Yangon,Normal,Female,Electronic accessories,75.06,9,33.777,709.317,2021-03-19,0 days 13:25:00,Ewallet,6.2
898-04-2717,A,Yangon,Normal,Male,Fashion accessories,76.4,9,34.38,721.98,2021-03-19,0 days 15:49:00,Ewallet,7.5
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,5,6.3125,132.5625,2021-03-20,0 days 17:52:00,Cash,6.1
142-63-6033,B,Mandalay,Normal,Male,Home and lifestyle,92.36,5,23.09,484.89,2021-03-20,0 days 19:17:00,Ewallet,4.9
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,3,11.9865,251.7165,2021-03-20,0 days 19:28:00,Credit card,5.0
213-72-6612,A,Yangon,Normal,Male,Food and beverages,43.25,2,4.325,90.825,2021-03-20,0 days 15:56:00,Cash,6.2
436-54-4512,A,Yangon,Member,Female,Food and beverages,91.61,1,4.5805,96.1905,2021-03-20,0 days 19:44:00,Cash,9.8
451-28-5717,C,Naypyitaw,Member,Female,Home and lifestyle,83.17,6,24.951,523.971,2021-03-20,0 days 11:23:00,Cash,7.3
509-29-3912,A,Yangon,Member,Female,Sports and travel,38.72,9,17.424,365.904,2021-03-20,0 days 12:24:00,Ewallet,4.2
514-37-2845,B,Mandalay,Normal,Male,Fashion accessories,99.25,2,9.925,208.425,2021-03-20,0 days 13:02:00,Cash,9.0
537-72-0426,C,Naypyitaw,Member,Male,Fashion accessories,70.99,10,35.495,745.395,2021-03-20,0 days 16:28:00,Cash,5.7
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,1,1.6815,35.3115,2021-03-20,0 days 19:55:00,Cash,5.6
632-32-4574,B,Mandalay,Normal,Male,Sports and travel,75.92,8,30.368,637.728,2021-03-20,0 days 14:14:00,Cash,5.5
650-98-6268,B,Mandalay,Member,Female,Food and beverages,20.87,3,3.1305,65.7405,2021-03-20,0 days 13:53:00,Credit card,8.0
760-90-2357,A,Yangon,Member,Male,Electronic accessories,74.51,6,22.353,469.413,2021-03-20,0 days 15:08:00,Ewallet,5.0
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,9,42.282,887.922,2021-03-20,0 days 11:32:00,Cash,9.8
828-61-5674,A,Yangon,Member,Male,Sports and travel,44.02,10,22.01,462.21,2021-03-20,0 days 19:57:00,Credit card,9.6
438-01-4015,B,Mandalay,Member,Female,Sports and travel,49.49,4,9.898,207.858,2021-03-21,0 days 15:25:00,Ewallet,6.6
448-61-3783,A,Yangon,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,2021-03-21,0 days 16:08:00,Credit card,4.5
500-02-2261,C,Naypyitaw,Normal,Female,Food and beverages,57.29,6,17.187,360.927,2021-03-21,0 days 17:04:00,Ewallet,5.9
512-98-1403,A,Yangon,Member,Female,Electronic accessories,26.48,3,3.972,83.412,2021-03-21,0 days 10:40:00,Ewallet,4.7
527-09-6272,A,Yangon,Member,Female,Electronic accessories,28.45,5,7.1125,149.3625,2021-03-21,0 days 10:17:00,Credit card,9.1
827-26-2100,A,Yangon,Member,Male,Home and lifestyle,33.84,9,15.228,319.788,2021-03-21,0 days 16:21:00,Ewallet,8.8
227-03-5010,A,Yangon,Member,Female,Home and lifestyle,52.59,8,21.036,441.756,2021-03-22,0 days 19:20:00,Credit card,8.5
394-30-3170,B,Mandalay,Member,Female,Sports and travel,88.43,8,35.372,742.812,2021-03-22,0 days 19:35:00,Credit card,4.3
472-15-9636,A,Yangon,Normal,Male,Home and lifestyle,50.93,8,20.372,427.812,2021-03-22,0 days 19:36:00,Ewallet,9.2
550-84-8664,A,Yangon,Normal,Male,Sports and travel,85.91,5,21.4775,451.0275,2021-03-22,0 days 14:33:00,Credit card,8.6
554-53-3790,B,Mandalay,Normal,Male,Sports and travel,37.02,6,11.106,233.226,2021-03-22,0 days 18:33:00,Cash,4.5
616-24-2851,B,Mandalay,Member,Female,Fashion accessories,17.87,4,3.574,75.054,2021-03-22,0 days 14:42:00,Ewallet,6.5
630-74-5166,A,Yangon,Normal,Male,Sports and travel,62.13,6,18.639,391.419,2021-03-22,0 days 20:19:00,Cash,7.4
674-56-6360,A,Yangon,Normal,Male,Electronic accessories,95.15,1,4.7575,99.9075,2021-03-22,0 days 14:00:00,Cash,6.0
802-43-8934,A,Yangon,Normal,Male,Home and lifestyle,18.28,1,0.914,19.194,2021-03-22,0 days 15:05:00,Credit card,8.3
886-18-2897,A,Yangon,Normal,Female,Food and beverages,56.56,5,14.14,296.94,2021-03-22,0 days 19:06:00,Credit card,4.5
333-73-7901,C,Naypyitaw,Normal,Female,Health and beauty,54.92,8,21.968,461.328,2021-03-23,0 days 13:24:00,Ewallet,7.6
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,7,28.42,596.82,2021-03-23,0 days 15:59:00,Credit card,8.1
407-63-8975,A,Yangon,Normal,Male,Food and beverages,73.88,6,22.164,465.444,2021-03-23,0 days 19:16:00,Ewallet,4.4
474-33-8305,C,Naypyitaw,Member,Male,Fashion accessories,67.39,7,23.5865,495.3165,2021-03-23,0 days 13:23:00,Ewallet,6.9
608-96-3517,B,Mandalay,Member,Female,Fashion accessories,91.54,4,18.308,384.468,2021-03-23,0 days 19:20:00,Credit card,4.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,55.61,7,19.4635,408.7335,2021-03-23,0 days 12:41:00,Cash,8.5
795-49-7276,A,Yangon,Normal,Male,Fashion accessories,37.15,4,7.43,156.03,2021-03-23,0 days 18:59:00,Ewallet,8.3
851-28-6367,A,Yangon,Member,Male,Sports and travel,15.5,10,7.75,162.75,2021-03-23,0 days 10:55:00,Ewallet,8.0
856-22-8149,A,Yangon,Normal,Female,Home and lifestyle,25.29,1,1.2645,26.5545,2021-03-23,0 days 10:13:00,Ewallet,6.1
865-92-6136,A,Yangon,Normal,Male,Food and beverages,52.75,3,7.9125,166.1625,2021-03-23,0 days 10:16:00,Ewallet,9.3
884-80-6021,A,Yangon,Member,Female,Electronic accessories,73.47,10,36.735,771.435,2021-03-23,0 days 13:14:00,Ewallet,9.5
118-62-1812,C,Naypyitaw,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,2021-03-24,0 days 17:56:00,Cash,7.9
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,2,7.032,147.672,2021-03-24,0 days 14:22:00,Ewallet,9.6
468-88-0009,A,Yangon,Member,Male,Home and lifestyle,65.94,4,13.188,276.948,2021-03-24,0 days 10:29:00,Cash,6.0
538-22-0304,C,Naypyitaw,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,2021-03-24,0 days 18:27:00,Cash,5.2
560-30-5617,B,Mandalay,Normal,Female,Sports and travel,24.77,5,6.1925,130.0425,2021-03-24,0 days 18:27:00,Cash,8.5
588-01-7461,C,Naypyitaw,Normal,Female,Food and beverages,33.98,9,15.291,321.111,2021-03-24,0 days 10:43:00,Cash,4.2
593-95-4461,C,Naypyitaw,Member,Male,Home and lifestyle,74.86,1,3.743,78.603,2021-03-24,0 days 14:49:00,Cash,6.9
641-62-7288,B,Mandalay,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,2021-03-24,0 days 13:33:00,Ewallet,7.1
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,58.75,6,17.625,370.125,2021-03-24,0 days 18:14:00,Credit card,5.9
835-16-0096,C,Naypyitaw,Member,Male,Sports and travel,14.7,5,3.675,77.175,2021-03-24,0 days 13:48:00,Ewallet,8.5
851-98-3555,B,Mandalay,Normal,Female,Health and beauty,82.88,5,20.72,435.12,2021-03-24,0 days 14:08:00,Credit card,6.6
110-05-6330,C,Naypyitaw,Normal,Female,Food and beverages,39.43,6,11.829,248.409,2021-03-25,0 days 20:18:00,Credit card,9.4
134-75-2619,A,Yangon,Member,Male,Electronic accessories,19.32,7,6.762,142.002,2021-03-25,0 days 18:51:00,Cash,6.9
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,4,11.078,232.638,2021-03-25,0 days 15:19:00,Ewallet,8.0
282-35-2475,B,Mandalay,Normal,Female,Sports and travel,93.31,2,9.331,195.951,2021-03-25,0 days 17:53:00,Cash,6.3
340-66-0321,A,Yangon,Member,Male,Electronic accessories,36.36,4,7.272,152.712,2021-03-25,0 days 13:07:00,Cash,7.6
362-58-8315,C,Naypyitaw,Normal,Male,Fashion accessories,76.52,5,19.13,401.73,2021-03-25,0 days 10:23:00,Cash,9.9
366-43-6862,B,Mandalay,Normal,Male,Electronic accessories,52.89,4,10.578,222.138,2021-03-25,0 days 16:32:00,Ewallet,6.7
605-03-2706,A,Yangon,Normal,Female,Health and beauty,15.8,3,2.37,49.77,2021-03-25,0 days 18:02:00,Cash,9.5
699-14-3026,C,Naypyitaw,Normal,Male,Electronic accessories,85.39,7,29.8865,627.6165,2021-03-25,0 days 18:30:00,Ewallet,4.1
163-56-7055,C,Naypyitaw,Member,Male,Fashion accessories,48.71,1,2.4355,51.1455,2021-03-26,0 days 19:20:00,Cash,4.1
236-27-1144,C,Naypyitaw,Normal,Female,Food and beverages,16.31,9,7.3395,154.1295,2021-03-26,0 days 10:31:00,Ewallet,8.4
411-77-0180,A,Yangon,Member,Male,Electronic accessories,72.2,7,25.27,530.67,2021-03-26,0 days 20:14:00,Ewallet,4.3
449-27-2918,B,Mandalay,Member,Female,Sports and travel,39.12,1,1.956,41.076,2021-03-26,0 days 11:02:00,Credit card,9.6
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,9,5.5305,116.1405,2021-03-26,0 days 19:28:00,Credit card,8.0
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,5,2.6725,56.1225,2021-03-26,0 days 11:07:00,Ewallet,7.6
595-94-9924,A,Yangon,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,2021-03-26,0 days 20:21:00,Credit card,4.2
734-91-1155,B,Mandalay,Normal,Female,Electronic accessories,45.71,3,6.8565,143.9865,2021-03-26,0 days 10:34:00,Credit card,7.7
760-53-9233,A,Yangon,Member,Male,Fashion accessories,41.28,3,6.192,130.032,2021-03-26,0 days 18:37:00,Credit card,8.5
797-88-0493,A,Yangon,Normal,Female,Health and beauty,64.27,4,12.854,269.934,2021-03-26,0 days 13:54:00,Cash,7.7
807-34-3742,A,Yangon,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,2021-03-26,0 days 19:44:00,Cash,5.8
848-24-9445,C,Naypyitaw,Member,Male,Health and beauty,43.7,2,4.37,91.77,2021-03-26,0 days 18:03:00,Cash,4.9
859-97-6048,C,Naypyitaw,Member,Male,Electronic accessories,84.25,2,8.425,176.925,2021-03-26,0 days 14:13:00,Credit card,5.3
106-35-6779,A,Yangon,Member,Male,Home and lifestyle,44.34,2,4.434,93.114,2021-03-27,0 days 11:26:00,Cash,5.8
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,3,4.848,101.808,2021-03-27,0 days 19:11:00,Credit card,4.3
186-71-5196,A,Yangon,Member,Female,Food and beverages,79.54,2,7.954,167.034,2021-03-27,0 days 16:30:00,Ewallet,6.2
238-49-0436,A,Yangon,Normal,Male,Health and beauty,32.46,8,12.984,272.664,2021-03-27,0 days 13:48:00,Credit card,4.9
278-86-2735,A,Yangon,Normal,Female,Food and beverages,52.34,3,7.851,164.871,2021-03-27,0 days 14:03:00,Cash,9.2
313-66-9943,B,Mandalay,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,2021-03-27,0 days 20:29:00,Credit card,7.3
423-57-2993,B,Mandalay,Normal,Male,Sports and travel,93.39,6,28.017,588.357,2021-03-27,0 days 19:18:00,Ewallet,10.0
633-44-8566,A,Yangon,Member,Male,Food and beverages,49.38,7,17.283,362.943,2021-03-27,0 days 20:35:00,Credit card,7.3
702-83-5291,C,Naypyitaw,Member,Male,Fashion accessories,99.82,9,44.919,943.299,2021-03-27,0 days 10:43:00,Cash,6.6
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,2,5.567,116.907,2021-03-27,0 days 15:08:00,Ewallet,6.0
212-62-1842,A,Yangon,Normal,Male,Food and beverages,58.26,6,17.478,367.038,2021-03-28,0 days 16:44:00,Cash,9.9
266-76-6436,C,Naypyitaw,Member,Female,Food and beverages,38.6,3,5.79,121.59,2021-03-28,0 days 13:57:00,Ewallet,7.5
333-23-2632,A,Yangon,Member,Male,Health and beauty,10.08,7,3.528,74.088,2021-03-28,0 days 20:14:00,Cash,4.2
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,3,10.752,225.792,2021-03-28,0 days 15:30:00,Credit card,9.2
470-32-9057,A,Yangon,Member,Male,Food and beverages,51.34,5,12.835,269.535,2021-03-28,0 days 15:31:00,Credit card,9.1
531-80-1784,A,Yangon,Normal,Male,Electronic accessories,26.02,7,9.107,191.247,2021-03-28,0 days 17:38:00,Cash,5.1
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,4,9.958,209.118,2021-03-28,0 days 19:16:00,Credit card,6.4
573-58-9734,B,Mandalay,Normal,Female,Fashion accessories,30.37,3,4.5555,95.6655,2021-03-28,0 days 13:41:00,Ewallet,5.1
633-09-3463,C,Naypyitaw,Normal,Female,Electronic accessories,47.65,3,7.1475,150.0975,2021-03-28,0 days 12:58:00,Credit card,9.5
857-16-3520,A,Yangon,Member,Female,Fashion accessories,71.46,7,25.011,525.231,2021-03-28,0 days 16:06:00,Ewallet,4.5
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,7,25.1195,527.5095,2021-03-29,0 days 14:06:00,Cash,8.9
218-59-9410,A,Yangon,Member,Female,Home and lifestyle,72.42,3,10.863,228.123,2021-03-29,0 days 16:54:00,Ewallet,8.2
267-62-7380,C,Naypyitaw,Member,Male,Electronic accessories,82.34,10,41.17,864.57,2021-03-29,0 days 19:12:00,Ewallet,4.3
291-21-5991,B,Mandalay,Member,Male,Health and beauty,61.29,5,15.3225,321.7725,2021-03-29,0 days 14:28:00,Cash,7.0
425-85-2085,B,Mandalay,Member,Male,Health and beauty,54.86,5,13.715,288.015,2021-03-29,0 days 16:48:00,Ewallet,9.8
727-75-6477,C,Naypyitaw,Normal,Male,Electronic accessories,28.84,4,5.768,121.128,2021-03-29,0 days 14:44:00,Cash,6.4
766-85-7061,B,Mandalay,Normal,Male,Health and beauty,87.87,10,43.935,922.635,2021-03-29,0 days 10:25:00,Ewallet,5.1
829-34-3910,A,Yangon,Normal,Female,Health and beauty,71.38,10,35.69,749.49,2021-03-29,0 days 19:21:00,Cash,5.7
115-38-7388,C,Naypyitaw,Member,Female,Fashion accessories,10.18,8,4.072,85.512,2021-03-30,0 days 12:51:00,Credit card,9.5
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,8,29.008,609.168,2021-03-30,0 days 19:26:00,Credit card,4.0
286-01-5402,A,Yangon,Normal,Female,Sports and travel,40.23,7,14.0805,295.6905,2021-03-30,0 days 13:22:00,Cash,9.6
291-55-6563,A,Yangon,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,2021-03-30,0 days 12:45:00,Ewallet,7.5
361-85-2571,A,Yangon,Normal,Female,Sports and travel,89.48,5,22.37,469.77,2021-03-30,0 days 10:18:00,Cash,7.4
